date,strategy,scheme_code,opening_drifted_weight,target_weight,weight_change,buy_weight,sell_weight,one_way_turnover,cost_rate_bps,transaction_cost
2024-10-31,HistGBM,149195,0.0,0.0022522522522522522,0.0022522522522522522,0.0022522522522522522,0.0,0.0011261261261261261,50,5.630630630630631e-06
2024-10-31,HistGBM,119501,0.005574249918706888,0.005405405405405406,-0.0001688445133014825,0.0,0.0001688445133014825,8.442225665074125e-05,50,4.221112832537063e-07
2024-10-31,HistGBM,118479,0.004319307049310554,0.0,-0.004319307049310554,0.0,0.004319307049310554,0.002159653524655277,50,1.0798267623276386e-05
2024-10-31,HistGBM,119511,0.005569266064567658,0.005405405405405406,-0.0001638606591622526,0.0,0.0001638606591622526,8.19303295811263e-05,50,4.0965164790563154e-07
2024-10-31,HistGBM,150237,0.005561598642022136,0.005405405405405406,-0.00015619323661673033,0.0,0.00015619323661673033,7.809661830836517e-05,50,3.9048309154182583e-07
2024-10-31,HistGBM,151267,0.0,0.0045045045045045045,0.0045045045045045045,0.0045045045045045045,0.0,0.0022522522522522522,50,1.1261261261261261e-05
2024-10-31,HistGBM,119523,0.0,0.006756756756756757,0.006756756756756757,0.006756756756756757,0.0,0.0033783783783783786,50,1.6891891891891892e-05
2024-10-31,HistGBM,150251,0.005567907513211986,0.005405405405405406,-0.00016250210780658064,0.0,0.00016250210780658064,8.125105390329032e-05,50,4.062552695164516e-07
2024-10-31,HistGBM,118508,0.009277274490803348,0.009009009009009009,-0.00026826548179433897,0.0,0.00026826548179433897,0.00013413274089716948,50,6.706637044858474e-07
2024-10-31,HistGBM,145137,0.005363557025290533,0.005405405405405406,4.184838011487245e-05,4.184838011487245e-05,0.0,2.0924190057436225e-05,50,1.0462095028718112e-07
2024-10-31,HistGBM,119539,0.0,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.0,0.0045045045045045045,50,2.2522522522522523e-05
2024-10-31,HistGBM,119550,0.0,0.005405405405405406,0.005405405405405406,0.005405405405405406,0.0,0.002702702702702703,50,1.3513513513513515e-05
2024-10-31,HistGBM,149254,0.0007452186135115985,0.0,-0.0007452186135115985,0.0,0.0007452186135115985,0.00037260930675579924,50,1.8630465337789962e-06
2024-10-31,HistGBM,118537,0.0,0.0009319664492078286,0.0009319664492078286,0.0009319664492078286,0.0,0.0004659832246039143,50,2.3299161230195716e-06
2024-10-31,HistGBM,118539,0.0009150115938668096,0.0009319664492078286,1.6954855341018947e-05,1.6954855341018947e-05,0.0,8.477427670509474e-06,50,4.238713835254737e-08
2024-10-31,HistGBM,146191,0.003974515986458992,0.003861003861003861,-0.00011351212545513117,0.0,0.00011351212545513117,5.6756062727565584e-05,50,2.837803136378279e-07
2024-10-31,HistGBM,119568,0.0034797410034303755,0.0,-0.0034797410034303755,0.0,0.0034797410034303755,0.0017398705017151878,50,8.69935250857594e-06
2024-10-31,HistGBM,149264,0.004359991479120688,0.0,-0.004359991479120688,0.0,0.004359991479120688,0.002179995739560344,50,1.0899978697801721e-05
2024-10-31,HistGBM,118551,0.0027394059246386273,0.0,-0.0027394059246386273,0.0,0.0027394059246386273,0.0013697029623193136,50,6.848514811596568e-06
2024-10-31,HistGBM,118557,0.0009213077857075836,0.0,-0.0009213077857075836,0.0,0.0009213077857075836,0.0004606538928537918,50,2.303269464268959e-06
2024-10-31,HistGBM,119581,0.004367591084740253,0.0045045045045045045,0.0001369134197642518,0.0001369134197642518,0.0,6.84567098821259e-05,50,3.422835494106295e-07
2024-10-31,HistGBM,149279,0.0,0.0022522522522522522,0.0022522522522522522,0.0022522522522522522,0.0,0.0011261261261261261,50,5.630630630630631e-06
2024-10-31,HistGBM,149283,0.0007845347152716866,0.0007722007722007722,-1.2333943070914444e-05,0.0,1.2333943070914444e-05,6.166971535457222e-06,50,3.083485767728611e-08
2024-10-31,HistGBM,149288,0.0007380936830545166,0.0007722007722007722,3.410708914625561e-05,3.410708914625561e-05,0.0,1.7053544573127804e-05,50,8.526772286563902e-08
2024-10-31,HistGBM,150316,0.004633399182454416,0.0,-0.004633399182454416,0.0,0.004633399182454416,0.002316699591227208,50,1.1583497956136041e-05
2024-10-31,HistGBM,123693,0.005561397782513036,0.005405405405405406,-0.00015599237710763048,0.0,0.00015599237710763048,7.799618855381524e-05,50,3.899809427690762e-07
2024-10-31,HistGBM,149298,0.0026674851389315705,0.002702702702702703,3.5217563771132356e-05,3.5217563771132356e-05,0.0,1.7608781885566178e-05,50,8.80439094278309e-08
2024-10-31,HistGBM,119605,0.005521735046427196,0.005405405405405406,-0.00011632964102179042,0.0,0.00011632964102179042,5.816482051089521e-05,50,2.9082410255447604e-07
2024-10-31,HistGBM,145206,0.0,0.005405405405405406,0.005405405405405406,0.005405405405405406,0.0,0.002702702702702703,50,1.3513513513513515e-05
2024-10-31,HistGBM,123704,0.005562259493027498,0.0,-0.005562259493027498,0.0,0.005562259493027498,0.002781129746513749,50,1.3905648732568746e-05
2024-10-31,HistGBM,149307,0.0023199117035976593,0.0022522522522522522,-6.765945134540709e-05,0.0,6.765945134540709e-05,3.3829725672703545e-05,50,1.6914862836351772e-07
2024-10-31,HistGBM,132933,0.0,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.0,0.0045045045045045045,50,2.2522522522522523e-05
2024-10-31,HistGBM,149318,0.0008674732594919449,0.0009319664492078286,6.449318971588373e-05,6.449318971588373e-05,0.0,3.2246594857941865e-05,50,1.6123297428970934e-07
2024-10-31,HistGBM,136007,0.008944197052059165,0.009009009009009009,6.481195694984371e-05,6.481195694984371e-05,0.0,3.2405978474921854e-05,50,1.6202989237460928e-07
2024-10-31,HistGBM,150344,0.0017509211840863925,0.0018018018018018018,5.0880617715409315e-05,5.0880617715409315e-05,0.0,2.5440308857704657e-05,50,1.272015442885233e-07
2024-10-31,HistGBM,149331,0.0017247638420289306,0.0,-0.0017247638420289306,0.0,0.0017247638420289306,0.0008623819210144653,50,4.311909605072327e-06
2024-10-31,HistGBM,151379,0.0033238160605061685,0.0033783783783783786,5.456231787221008e-05,5.456231787221008e-05,0.0,2.728115893610504e-05,50,1.364057946805252e-07
2024-10-31,HistGBM,149335,0.005165274997183942,0.0,-0.005165274997183942,0.0,0.005165274997183942,0.002582637498591971,50,1.2913187492959856e-05
2024-10-31,HistGBM,118615,0.004420312322357274,0.0045045045045045045,8.419218214723075e-05,8.419218214723075e-05,0.0,4.2096091073615376e-05,50,2.104804553680769e-07
2024-10-31,HistGBM,147287,0.0,0.003861003861003861,0.003861003861003861,0.003861003861003861,0.0,0.0019305019305019305,50,9.652509652509653e-06
2024-10-31,HistGBM,122715,0.0,0.005405405405405406,0.005405405405405406,0.005405405405405406,0.0,0.002702702702702703,50,1.3513513513513515e-05
2024-10-31,HistGBM,149343,0.000760226693769038,0.0007722007722007722,1.1974078431734188e-05,1.1974078431734188e-05,0.0,5.987039215867094e-06,50,2.9935196079335474e-08
2024-10-31,HistGBM,118624,0.004396304471643614,0.0045045045045045045,0.00010820003286089036,0.00010820003286089036,0.0,5.410001643044518e-05,50,2.7050008215222593e-07
2024-10-31,HistGBM,149345,0.002319881932336738,0.0022522522522522522,-6.762968008448573e-05,0.0,6.762968008448573e-05,3.3814840042242864e-05,50,1.6907420021121432e-07
2024-10-31,HistGBM,120674,0.0,0.0045045045045045045,0.0045045045045045045,0.0045045045045045045,0.0,0.0022522522522522522,50,1.1261261261261261e-05
2024-10-31,HistGBM,120676,0.005570880770215152,0.005405405405405406,-0.00016547536480974664,0.0,0.00016547536480974664,8.273768240487332e-05,50,4.136884120243666e-07
2024-10-31,HistGBM,150376,0.004358000873447648,0.0045045045045045045,0.00014650363105685616,0.00014650363105685616,0.0,7.325181552842808e-05,50,3.6625907764214043e-07
2024-10-31,HistGBM,118632,0.0,0.0045045045045045045,0.0045045045045045045,0.0045045045045045045,0.0,0.0022522522522522522,50,1.1261261261261261e-05
2024-10-31,HistGBM,118633,0.0,0.0045045045045045045,0.0045045045045045045,0.0045045045045045045,0.0,0.0022522522522522522,50,1.1261261261261261e-05
2024-10-31,HistGBM,120684,0.0007380944669007021,0.0007722007722007722,3.410630530007006e-05,3.410630530007006e-05,0.0,1.705315265003503e-05,50,8.526576325017514e-08
2024-10-31,HistGBM,149361,0.005563833631024602,0.0,-0.005563833631024602,0.0,0.005563833631024602,0.002781916815512301,50,1.3909584077561505e-05
2024-10-31,HistGBM,150387,0.003267320342935777,0.0,-0.003267320342935777,0.0,0.003267320342935777,0.0016336601714678886,50,8.168300857339444e-06
2024-10-31,HistGBM,119671,0.005526237030392241,0.005405405405405406,-0.00012083162498683492,0.0,0.00012083162498683492,6.041581249341746e-05,50,3.020790624670873e-07
2024-10-31,HistGBM,120700,0.00179237955371402,0.0018018018018018018,9.422248087781904e-06,9.422248087781904e-06,0.0,4.711124043890952e-06,50,2.3555620219454763e-08
2024-10-31,HistGBM,148353,0.004333269334438576,0.0,-0.004333269334438576,0.0,0.004333269334438576,0.002166634667219288,50,1.0833173336096439e-05
2024-10-31,HistGBM,149381,0.0,0.0018018018018018018,0.0018018018018018018,0.0018018018018018018,0.0,0.0009009009009009009,50,4.504504504504505e-06
2024-10-31,HistGBM,120711,0.00930321288300122,0.009009009009009009,-0.00029420387399221176,0.0,0.00029420387399221176,0.00014710193699610588,50,7.355096849805294e-07
2024-10-31,HistGBM,149383,0.005206273242365648,0.005405405405405406,0.00019913216303975734,0.00019913216303975734,0.0,9.956608151987867e-05,50,4.978304075993933e-07
2024-10-31,HistGBM,118665,0.004378158495525343,0.0045045045045045045,0.00012634600897916144,0.00012634600897916144,0.0,6.317300448958072e-05,50,3.158650224479036e-07
2024-10-31,HistGBM,149389,0.0007614031246890764,0.0007722007722007722,1.0797647511695844e-05,1.0797647511695844e-05,0.0,5.398823755847922e-06,50,2.699411877923961e-08
2024-10-31,HistGBM,151443,0.005258111728962984,0.0,-0.005258111728962984,0.0,0.005258111728962984,0.002629055864481492,50,1.314527932240746e-05
2024-10-31,HistGBM,118679,0.009217829196491662,0.0,-0.009217829196491662,0.0,0.009217829196491662,0.004608914598245831,50,2.3044572991229156e-05
2024-10-31,HistGBM,120728,0.0,0.0009319664492078286,0.0009319664492078286,0.0009319664492078286,0.0,0.0004659832246039143,50,2.3299161230195716e-06
2024-10-31,HistGBM,120731,0.0,0.0009319664492078286,0.0009319664492078286,0.0009319664492078286,0.0,0.0004659832246039143,50,2.3299161230195716e-06
2024-10-31,HistGBM,136094,0.0,0.0045045045045045045,0.0045045045045045045,0.0045045045045045045,0.0,0.0022522522522522522,50,1.1261261261261261e-05
2024-10-31,HistGBM,118687,0.009217813659791343,0.0,-0.009217813659791343,0.0,0.009217813659791343,0.004608906829895672,50,2.304453414947836e-05
2024-10-31,HistGBM,150440,0.0,0.0045045045045045045,0.0045045045045045045,0.0045045045045045045,0.0,0.0022522522522522522,50,1.1261261261261261e-05
2024-10-31,HistGBM,141226,0.005184641633452191,0.0,-0.005184641633452191,0.0,0.005184641633452191,0.0025923208167260956,50,1.2961604083630477e-05
2024-10-31,HistGBM,133035,0.004431645908943398,0.0045045045045045045,7.28585955611068e-05,7.28585955611068e-05,0.0,3.64292977805534e-05,50,1.8214648890276702e-07
2024-10-31,HistGBM,119723,0.0032779423152560255,0.0,-0.0032779423152560255,0.0,0.0032779423152560255,0.0016389711576280128,50,8.194855788140065e-06
2024-10-31,HistGBM,118701,0.003479603845667698,0.0033783783783783786,-0.00010122546728931958,0.0,0.00010122546728931958,5.061273364465979e-05,50,2.5306366822329894e-07
2024-10-31,HistGBM,148401,0.005573941296542109,0.005405405405405406,-0.00016853589113670353,0.0,0.00016853589113670353,8.426794556835177e-05,50,4.2133972784175885e-07
2024-10-31,HistGBM,148404,0.003333640407764262,0.0,-0.003333640407764262,0.0,0.003333640407764262,0.001666820203882131,50,8.334101019410656e-06
2024-10-31,HistGBM,149431,0.0023194219642183435,0.0022522522522522522,-6.716971196609129e-05,0.0,6.716971196609129e-05,3.3584855983045643e-05,50,1.6792427991522823e-07
2024-10-31,HistGBM,119735,0.009226491225480608,0.009009009009009009,-0.00021748221647159907,0.0,0.00021748221647159907,0.00010874110823579954,50,5.437055411789977e-07
2024-10-31,HistGBM,120760,0.008887921984832103,0.009009009009009009,0.0001210870241769059,0.0001210870241769059,0.0,6.054351208845295e-05,50,3.0271756044226474e-07
2024-10-31,HistGBM,144315,0.008752756848062267,0.0,-0.008752756848062267,0.0,0.008752756848062267,0.004376378424031133,50,2.188189212015567e-05
2024-10-31,HistGBM,119739,0.0,0.005405405405405406,0.005405405405405406,0.005405405405405406,0.0,0.002702702702702703,50,1.3513513513513515e-05
2024-10-31,HistGBM,151485,0.0,0.0022522522522522522,0.0022522522522522522,0.0022522522522522522,0.0,0.0011261261261261261,50,5.630630630630631e-06
2024-10-31,HistGBM,118719,0.005569586248102734,0.005405405405405406,-0.00016418084269732847,0.0,0.00016418084269732847,8.209042134866423e-05,50,4.1045210674332116e-07
2024-10-31,HistGBM,150468,0.0007882298970897698,0.0,-0.0007882298970897698,0.0,0.0007882298970897698,0.0003941149485448849,50,1.9705747427244244e-06
2024-10-31,HistGBM,151493,0.0046398829634035806,0.0045045045045045045,-0.0001353784588990761,0.0,0.0001353784588990761,6.768922944953805e-05,50,3.3844614724769024e-07
2024-10-31,HistGBM,140228,0.004430692947672304,0.0045045045045045045,7.381155683220016e-05,7.381155683220016e-05,0.0,3.690577841610008e-05,50,1.845288920805004e-07
2024-10-31,HistGBM,149447,0.0,0.0007722007722007722,0.0007722007722007722,0.0007722007722007722,0.0,0.0003861003861003861,50,1.9305019305019305e-06
2024-10-31,HistGBM,119755,0.005531898979973682,0.005405405405405406,-0.00012649357456827586,0.0,0.00012649357456827586,6.324678728413793e-05,50,3.1623393642068966e-07
2024-10-31,HistGBM,120779,0.006825090636232946,0.006756756756756757,-6.83338794761892e-05,0.0,6.83338794761892e-05,3.41669397380946e-05,50,1.70834698690473e-07
2024-10-31,HistGBM,146381,0.0007381709797506286,0.0007722007722007722,3.402979245014357e-05,3.402979245014357e-05,0.0,1.7014896225071787e-05,50,8.507448112535894e-08
2024-10-31,HistGBM,135120,0.005423944284217088,0.005405405405405406,-1.8538878811682515e-05,0.0,1.8538878811682515e-05,9.269439405841257e-06,50,4.634719702920629e-08
2024-10-31,HistGBM,147409,0.0,0.0009319664492078286,0.0009319664492078286,0.0009319664492078286,0.0,0.0004659832246039143,50,2.3299161230195716e-06
2024-10-31,HistGBM,149460,0.0023194115071092283,0.0022522522522522522,-6.715925485697603e-05,0.0,6.715925485697603e-05,3.3579627428488015e-05,50,1.6789813714244008e-07
2024-10-31,HistGBM,150487,0.0007448496591435212,0.0007722007722007722,2.7351113057250956e-05,2.7351113057250956e-05,0.0,1.3675556528625478e-05,50,6.837778264312739e-08
2024-10-31,HistGBM,149466,0.0,0.0007722007722007722,0.0007722007722007722,0.0007722007722007722,0.0,0.0003861003861003861,50,1.9305019305019305e-06
2024-10-31,HistGBM,119771,0.00557433587543931,0.005405405405405406,-0.00016893047003390445,0.0,0.00016893047003390445,8.446523501695223e-05,50,4.2232617508476115e-07
2024-10-31,HistGBM,148457,0.008995951396611447,0.0,-0.008995951396611447,0.0,0.008995951396611447,0.0044979756983057236,50,2.2489878491528618e-05
2024-10-31,HistGBM,118762,0.0008851786205448709,0.0,-0.0008851786205448709,0.0,0.0008851786205448709,0.00044258931027243547,50,2.2129465513621773e-06
2024-10-31,HistGBM,118763,0.0008851786205448709,0.0,-0.0008851786205448709,0.0,0.0008851786205448709,0.00044258931027243547,50,2.2129465513621773e-06
2024-10-31,HistGBM,149483,0.0007471042431987492,0.0,-0.0007471042431987492,0.0,0.0007471042431987492,0.0003735521215993746,50,1.867760607996873e-06
2024-10-31,HistGBM,143341,0.0007380472103252181,0.0007722007722007722,3.4153561875554096e-05,3.4153561875554096e-05,0.0,1.7076780937777048e-05,50,8.538390468888524e-08
2024-10-31,HistGBM,150515,0.0,0.0007722007722007722,0.0007722007722007722,0.0007722007722007722,0.0,0.0003861003861003861,50,1.9305019305019305e-06
2024-10-31,HistGBM,145396,0.0044768679909791146,0.0045045045045045045,2.76365135253899e-05,2.76365135253899e-05,0.0,1.381825676269495e-05,50,6.909128381347475e-08
2024-10-31,HistGBM,147446,0.00441348450653763,0.0045045045045045045,9.101999796687441e-05,9.101999796687441e-05,0.0,4.5509998983437206e-05,50,2.2754999491718604e-07
2024-10-31,HistGBM,120828,0.00530062383631001,0.0,-0.00530062383631001,0.0,0.00530062383631001,0.002650311918155005,50,1.3251559590775025e-05
2024-11-30,HistGBM,118784,0.0,0.005405405405405406,0.005405405405405406,0.005405405405405406,0.0,0.002702702702702703,50,1.3513513513513515e-05
2024-11-30,HistGBM,148481,0.004448115554871726,0.0045045045045045045,5.638894963277876e-05,5.638894963277876e-05,0.0,2.819447481638938e-05,50,1.409723740819469e-07
2024-11-30,HistGBM,120834,0.004448115554871726,0.0,-0.004448115554871726,0.0,0.004448115554871726,0.002224057777435863,50,1.1120288887179315e-05
2024-11-30,HistGBM,140298,0.005337738665846071,0.005405405405405406,6.766673955933486e-05,6.766673955933486e-05,0.0,3.383336977966743e-05,50,1.6916684889833715e-07
2024-11-30,HistGBM,120843,0.0033360866661537943,0.0,-0.0033360866661537943,0.0,0.0033360866661537943,0.0016680433330768971,50,8.340216665384486e-06
2024-11-30,HistGBM,118796,0.005337738665846071,0.0,-0.005337738665846071,0.0,0.005337738665846071,0.0026688693329230354,50,1.3344346664615177e-05
2024-11-30,HistGBM,151565,0.004448115554871726,0.0,-0.004448115554871726,0.0,0.004448115554871726,0.002224057777435863,50,1.1120288887179315e-05
2024-11-30,HistGBM,148500,0.0,0.0018018018018018018,0.0018018018018018018,0.0018018018018018018,0.0,0.0009009009009009009,50,4.504504504504505e-06
2024-11-30,HistGBM,129046,0.0033360866661537943,0.0033783783783783786,4.229171222458429e-05,4.229171222458429e-05,0.0,2.1145856112292144e-05,50,1.0572928056146072e-07
2024-11-30,HistGBM,118807,0.005337738665846071,0.005405405405405406,6.766673955933486e-05,6.766673955933486e-05,0.0,3.383336977966743e-05,50,1.6916684889833715e-07
2024-11-30,HistGBM,146457,0.005337738665846071,0.005405405405405406,6.766673955933486e-05,6.766673955933486e-05,0.0,3.383336977966743e-05,50,1.6916684889833715e-07
2024-11-30,HistGBM,118814,0.005337738665846071,0.0,-0.005337738665846071,0.0,0.005337738665846071,0.0026688693329230354,50,1.3344346664615177e-05
2024-11-30,HistGBM,148519,0.0007625340951208672,0.0007722007722007722,9.666677079905026e-06,9.666677079905026e-06,0.0,4.833338539952513e-06,50,2.4166692699762566e-08
2024-11-30,HistGBM,148529,0.005337738665846071,0.005405405405405406,6.766673955933486e-05,6.766673955933486e-05,0.0,3.383336977966743e-05,50,1.6916684889833715e-07
2024-11-30,HistGBM,128051,0.008896231109743451,0.009009009009009009,0.00011277789926555752,0.00011277789926555752,0.0,5.638894963277876e-05,50,2.819447481638938e-07
2024-11-30,HistGBM,118840,0.0066721733323075886,0.006756756756756757,8.458342444916857e-05,8.458342444916857e-05,0.0,4.229171222458429e-05,50,2.1145856112292143e-07
2024-11-30,HistGBM,150587,0.0033360866661537943,0.0033783783783783786,4.229171222458429e-05,4.229171222458429e-05,0.0,2.1145856112292144e-05,50,1.0572928056146072e-07
2024-11-30,HistGBM,140353,0.0033360866661537943,0.0033783783783783786,4.229171222458429e-05,4.229171222458429e-05,0.0,2.1145856112292144e-05,50,1.0572928056146072e-07
2024-11-30,HistGBM,127042,0.004448115554871726,0.0045045045045045045,5.638894963277876e-05,5.638894963277876e-05,0.0,2.819447481638938e-05,50,1.409723740819469e-07
2024-11-30,HistGBM,151620,0.002224057777435863,0.0022522522522522522,2.819447481638938e-05,2.819447481638938e-05,0.0,1.409723740819469e-05,50,7.048618704097345e-08
2024-11-30,HistGBM,150597,0.0026688693329230354,0.0,-0.0026688693329230354,0.0,0.0026688693329230354,0.0013344346664615177,50,6.672173332307589e-06
2024-11-30,HistGBM,148555,0.0007625340951208672,0.0007722007722007722,9.666677079905026e-06,9.666677079905026e-06,0.0,4.833338539952513e-06,50,2.4166692699762566e-08
2024-11-30,HistGBM,118859,0.0036155409713578236,0.0033783783783783786,-0.00023716259297944502,0.0,0.00023716259297944502,0.00011858129648972251,50,5.929064824486126e-07
2024-11-30,HistGBM,148564,0.0009202997699734605,0.0,-0.0009202997699734605,0.0,0.0009202997699734605,0.00046014988498673025,50,2.3007494249336514e-06
2024-11-30,HistGBM,150615,0.0017792462219486903,0.0,-0.0017792462219486903,0.0,0.0017792462219486903,0.0008896231109743451,50,4.448115554871726e-06
2024-11-30,HistGBM,132186,0.0017792462219486903,0.0018018018018018018,2.2555579853111548e-05,2.2555579853111548e-05,0.0,1.1277789926555774e-05,50,5.638894963277887e-08
2024-11-30,HistGBM,140382,0.0,0.0045045045045045045,0.0045045045045045045,0.0045045045045045045,0.0,0.0022522522522522522,50,1.1261261261261261e-05
2024-11-30,HistGBM,150624,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.00045045045045045046,50,2.2522522522522524e-06
2024-11-30,HistGBM,151649,0.0007625340951208672,0.0007722007722007722,9.666677079905026e-06,9.666677079905026e-06,0.0,4.833338539952513e-06,50,2.4166692699762566e-08
2024-11-30,HistGBM,150636,0.0,0.0007722007722007722,0.0007722007722007722,0.0007722007722007722,0.0,0.0003861003861003861,50,1.9305019305019305e-06
2024-11-30,HistGBM,147567,0.005785792331173706,0.005405405405405406,-0.0003803869257683005,0.0,0.0003803869257683005,0.00019019346288415024,50,9.509673144207512e-07
2024-11-30,HistGBM,150639,0.0,0.0007722007722007722,0.0007722007722007722,0.0007722007722007722,0.0,0.0003861003861003861,50,1.9305019305019305e-06
2024-11-30,HistGBM,150659,0.005337738665846071,0.005405405405405406,6.766673955933486e-05,6.766673955933486e-05,0.0,3.383336977966743e-05,50,1.6916684889833715e-07
2024-11-30,HistGBM,148614,0.0026688693329230354,0.002702702702702703,3.383336977966743e-05,3.383336977966743e-05,0.0,1.6916684889833715e-05,50,8.458342444916858e-08
2024-11-30,HistGBM,143494,0.005337738665846071,0.005405405405405406,6.766673955933486e-05,6.766673955933486e-05,0.0,3.383336977966743e-05,50,1.6916684889833715e-07
2024-11-30,HistGBM,146575,0.004448115554871726,0.0045045045045045045,5.638894963277876e-05,5.638894963277876e-05,0.0,2.819447481638938e-05,50,1.409723740819469e-07
2024-11-30,HistGBM,145552,0.0017792462219486903,0.0018018018018018018,2.2555579853111548e-05,2.2555579853111548e-05,0.0,1.1277789926555774e-05,50,5.638894963277887e-08
2024-11-30,HistGBM,150673,0.0008231655302373501,0.0,-0.0008231655302373501,0.0,0.0008231655302373501,0.00041158276511867503,50,2.0579138255933753e-06
2024-11-30,HistGBM,150677,0.0008203341349745213,0.0007722007722007722,-4.813336277374909e-05,0.0,4.813336277374909e-05,2.4066681386874546e-05,50,1.2033340693437272e-07
2024-11-30,HistGBM,151708,0.002224057777435863,0.0022522522522522522,2.819447481638938e-05,2.819447481638938e-05,0.0,1.409723740819469e-05,50,7.048618704097345e-08
2024-11-30,HistGBM,150685,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.00045045045045045046,50,2.2522522522522524e-06
2024-11-30,HistGBM,130206,0.005337738665846071,0.0045045045045045045,-0.0008332341613415664,0.0,0.0008332341613415664,0.0004166170806707832,50,2.083085403353916e-06
2024-11-30,HistGBM,118942,0.0066721733323075886,0.006756756756756757,8.458342444916857e-05,8.458342444916857e-05,0.0,4.229171222458429e-05,50,2.1145856112292143e-07
2024-11-30,HistGBM,149664,0.0033360866661537943,0.0033783783783783786,4.229171222458429e-05,4.229171222458429e-05,0.0,2.1145856112292144e-05,50,1.0572928056146072e-07
2024-11-30,HistGBM,151713,0.004448115554871726,0.0,-0.004448115554871726,0.0,0.004448115554871726,0.002224057777435863,50,1.1120288887179315e-05
2024-11-30,HistGBM,148642,0.0017792462219486903,0.0018018018018018018,2.2555579853111548e-05,2.2555579853111548e-05,0.0,1.1277789926555774e-05,50,5.638894963277887e-08
2024-11-30,HistGBM,151724,0.0007625340951208672,0.0,-0.0007625340951208672,0.0,0.0007625340951208672,0.0003812670475604336,50,1.906335237802168e-06
2024-11-30,HistGBM,151727,0.0007625340951208672,0.0007722007722007722,9.666677079905026e-06,9.666677079905026e-06,0.0,4.833338539952513e-06,50,2.4166692699762566e-08
2024-11-30,HistGBM,149679,0.005337738665846071,0.005405405405405406,6.766673955933486e-05,6.766673955933486e-05,0.0,3.383336977966743e-05,50,1.6916684889833715e-07
2024-11-30,HistGBM,143537,0.004448115554871726,0.0045045045045045045,5.638894963277876e-05,5.638894963277876e-05,0.0,2.819447481638938e-05,50,1.409723740819469e-07
2024-11-30,HistGBM,129200,0.0,0.0018018018018018018,0.0018018018018018018,0.0018018018018018018,0.0,0.0009009009009009009,50,4.504504504504505e-06
2024-11-30,HistGBM,151731,0.0017792462219486903,0.0,-0.0017792462219486903,0.0,0.0017792462219486903,0.0008896231109743451,50,4.448115554871726e-06
2024-11-30,HistGBM,148662,0.0026688693329230354,0.0,-0.0026688693329230354,0.0,0.0026688693329230354,0.0013344346664615177,50,6.672173332307589e-06
2024-11-30,HistGBM,129212,0.0009202997699734605,0.0,-0.0009202997699734605,0.0,0.0009202997699734605,0.00046014988498673025,50,2.3007494249336514e-06
2024-11-30,HistGBM,118979,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.00045045045045045046,50,2.2522522522522524e-06
2024-11-30,HistGBM,151750,0.0009202997699734605,0.0,-0.0009202997699734605,0.0,0.0009202997699734605,0.00046014988498673025,50,2.3007494249336514e-06
2024-11-30,HistGBM,151753,0.0009202997699734605,0.0,-0.0009202997699734605,0.0,0.0009202997699734605,0.00046014988498673025,50,2.3007494249336514e-06
2024-11-30,HistGBM,118987,0.005337738665846071,0.005405405405405406,6.766673955933486e-05,6.766673955933486e-05,0.0,3.383336977966743e-05,50,1.6916684889833715e-07
2024-11-30,HistGBM,150737,0.0017792462219486903,0.0,-0.0017792462219486903,0.0,0.0017792462219486903,0.0008896231109743451,50,4.448115554871726e-06
2024-11-30,HistGBM,151762,0.0,0.0007722007722007722,0.0007722007722007722,0.0007722007722007722,0.0,0.0003861003861003861,50,1.9305019305019305e-06
2024-11-30,HistGBM,150738,0.0,0.0007722007722007722,0.0007722007722007722,0.0007722007722007722,0.0,0.0003861003861003861,50,1.9305019305019305e-06
2024-11-30,HistGBM,149717,0.0,0.0045045045045045045,0.0045045045045045045,0.0045045045045045045,0.0,0.0022522522522522522,50,1.1261261261261261e-05
2024-11-30,HistGBM,138456,0.0026688693329230354,0.0,-0.0026688693329230354,0.0,0.0026688693329230354,0.0013344346664615177,50,6.672173332307589e-06
2024-11-30,HistGBM,120030,0.0,0.0045045045045045045,0.0045045045045045045,0.0045045045045045045,0.0,0.0022522522522522522,50,1.1261261261261261e-05
2024-11-30,HistGBM,150751,0.003027094681407829,0.002702702702702703,-0.0003243919787051263,0.0,0.0003243919787051263,0.00016219598935256316,50,8.109799467628158e-07
2024-11-30,HistGBM,151777,0.004448115554871726,0.0,-0.004448115554871726,0.0,0.004448115554871726,0.002224057777435863,50,1.1120288887179315e-05
2024-11-30,HistGBM,120038,0.0036154664410498446,0.0033783783783783786,-0.000237088062671466,0.0,0.000237088062671466,0.000118544031335733,50,5.927201566786649e-07
2024-11-30,HistGBM,138472,0.005337738665846071,0.005405405405405406,6.766673955933486e-05,6.766673955933486e-05,0.0,3.383336977966743e-05,50,1.6916684889833715e-07
2024-11-30,HistGBM,120046,0.0033360866661537943,0.0033783783783783786,4.229171222458429e-05,4.229171222458429e-05,0.0,2.1145856112292144e-05,50,1.0572928056146072e-07
