scheme_code,scheme_name,isin_growth,original_scheme_name,normalized_underlying_name,normalization_rule_version,is_direct,is_regular,is_growth,is_idcw,plan_classification,manual_classification,reviewer_reason,audit_timestamp
144838,Sundaram Services Fund Regular Plan - Growth,INF903JA1EX7,Sundaram Services Fund Regular Plan - Growth,services fund,1.0,False,True,True,False,Regular Growth,,,
143552,Aditya Birla Sun Life Fixed Term Plan - Series PZ (1120 days) - Regular Plan-Growth,INF209KB1QG3,Aditya Birla Sun Life Fixed Term Plan - Series PZ (1120 days) - Regular Plan-Growth,fixed term series pz 1120 days,1.0,False,True,True,False,Regular Growth,,,
129224,JPMorgan India Fixed Maturity Plan - Series 38 - Regular Plan - Growth Option,INF843K01IM1,JPMorgan India Fixed Maturity Plan - Series 38 - Regular Plan - Growth Option,jpmorgan india fixed maturity series 38,1.0,False,True,True,False,Regular Growth,,,
124821,Birla Sun Life Fixed Term Plan - Series IH (1098 days) - Regular Plan-Growth,INF209KA1RF4,Birla Sun Life Fixed Term Plan - Series IH (1098 days) - Regular Plan-Growth,birla sun life fixed term series ih 1098 days,1.0,False,True,True,False,Regular Growth,,,
150782,Kotak FMP Series 297-Regular Plan-Growth,INF174KA1KC7,Kotak FMP Series 297-Regular Plan-Growth,fmp series 297,1.0,False,True,True,False,Regular Growth,,,
146744,DSP FMP Series - 251 - 38M - Regular Plan - Growth,INF740KA1NB8,DSP FMP Series - 251 - 38M - Regular Plan - Growth,fmp series 251 38m,1.0,False,True,True,False,Regular Growth,,,
134619,Axis Hybrid Fund - Series 23 - Regular Plan - Growth,INF846K01UX6,Axis Hybrid Fund - Series 23 - Regular Plan - Growth,hybrid fund series 23,1.0,False,True,True,False,Regular Growth,,,
138719,DHFL Pramerica FIXED MATURITY PLAN - SERIES 56 - REGULAR PLAN -GROWTH,INF663L01SV1,DHFL Pramerica FIXED MATURITY PLAN - SERIES 56 - REGULAR PLAN -GROWTH,dhfl pramerica fixed maturity series 56,1.0,False,True,True,False,Regular Growth,,,
104523,SBI ESG Exclusionary Strategy Fund - Regular Plan - Growth,INF200K01214,SBI ESG Exclusionary Strategy Fund - Regular Plan - Growth,esg exclusionary strategy fund,1.0,False,True,True,False,Regular Growth,,,
140763,SBI DEBT FUND SERIES B - 49 (1170 DAYS) - REGULAR PLAN - GROWTH,INF200KA1MS7,SBI DEBT FUND SERIES B - 49 (1170 DAYS) - REGULAR PLAN - GROWTH,debt fund series b 49 1170 days,1.0,False,True,True,False,Regular Growth,,,
138990,PGIM India Large Cap Fund - Series 2 - Regular Plan - Growth,INF223JA1BH9,PGIM India Large Cap Fund - Series 2 - Regular Plan - Growth,pgim india large cap fund series 2,1.0,False,True,True,False,Regular Growth,,,
138608,DHFL Pramerica FIXED MATURITY PLAN - SERIES 31- REGULAR PLAN - GROWTH,INF223JA1JF6,DHFL Pramerica FIXED MATURITY PLAN - SERIES 31- REGULAR PLAN - GROWTH,dhfl pramerica fixed maturity series 31,1.0,False,True,True,False,Regular Growth,,,
106833,ICICI Prudential Interval Fund - Annual Interval Plan IV - Retail Growth,INF109K01KH3,ICICI Prudential Interval Fund - Annual Interval Plan IV - Retail Growth,interval fund annual interval iv,1.0,False,True,True,False,Regular Growth,,,
142794,UTI FTIF Series XXVIII-XI (1161 Days) - Regular Plan - Growth Option,INF789FC10K4,UTI FTIF Series XXVIII-XI (1161 Days) - Regular Plan - Growth Option,ftif series xxviii xi 1161 days,1.0,False,True,True,False,Regular Growth,,,
123486,BOI AXA FIXED MATURITY PLAN - SERIES 5 PLAN -REGULAR GROWTH,INF761K01AG4,BOI AXA FIXED MATURITY PLAN - SERIES 5 PLAN -REGULAR GROWTH,boi axa fixed maturity series 5,1.0,False,True,True,False,Regular Growth,,,
131222,JPMorgan India Corporate Debt Opportunities Fund - Regular Plan - Growth Option,INF843K01JS6,JPMorgan India Corporate Debt Opportunities Fund - Regular Plan - Growth Option,jpmorgan india corporate debt opportunities fund,1.0,False,True,True,False,Regular Growth,,,
130771,Axis Arbitrage Fund - Regular Plan - Growth,INF846K01QC8,Axis Arbitrage Fund - Regular Plan - Growth,arbitrage fund,1.0,False,True,True,False,Regular Growth,,,
142783,DSP FMP Series - 223 - 39M - Regular Plan - Growth,INF740KA1FB4,DSP FMP Series - 223 - 39M - Regular Plan - Growth,fmp series 223 39m,1.0,False,True,True,False,Regular Growth,,,
148535,ITI Banking & PSU Debt Fund - Regular Plan - Growth Option,INF00XX01838,ITI Banking & PSU Debt Fund - Regular Plan - Growth Option,iti banking & psu debt fund,1.0,False,True,True,False,Regular Growth,,,
144271,IDFC Fixed Term Plan Series 159 REGULAR PLAN-GROWTH (1098 days),INF194KA11W4,IDFC Fixed Term Plan Series 159 REGULAR PLAN-GROWTH (1098 days),fixed term series 159 1098 days,1.0,False,True,True,False,Regular Growth,,,
122004,HDFC FMP 403D March 2013 (1) - Regular Option - Growth Option,INF179K01J84,HDFC FMP 403D March 2013 (1) - Regular Option - Growth Option,fmp 403d march 2013 1,1.0,False,True,True,False,Regular Growth,,,
125722,SBI DEBT FUND SERIES - 36 MONTHS - 7 - REGULAR PLAN - GROWTH,INF200K01E41,SBI DEBT FUND SERIES - 36 MONTHS - 7 - REGULAR PLAN - GROWTH,debt fund series 36 months 7,1.0,False,True,True,False,Regular Growth,,,
138766,DHFL Pramerica FIXED MATURITY PLAN - SERIES 63 - REGULAR PLAN -GROWTH,INF223JA1FN8,DHFL Pramerica FIXED MATURITY PLAN - SERIES 63 - REGULAR PLAN -GROWTH,dhfl pramerica fixed maturity series 63,1.0,False,True,True,False,Regular Growth,,,
154258,Helios Arbitrage Fund - Regular Growth,INF0R8701418,Helios Arbitrage Fund - Regular Growth,helios arbitrage fund,1.0,False,True,True,False,Regular Growth,,,
103098,UTI Value Fund - Regular Plan - Growth Option,INF789F01AG5,UTI Value Fund - Regular Plan - Growth Option,value fund,1.0,False,True,True,False,Regular Growth,,,
152807,Baroda BNP Paribas Dividend Yield Fund - Regular Plan - Growth Option,INF251K01TS1,Baroda BNP Paribas Dividend Yield Fund - Regular Plan - Growth Option,baroda bnp paribas yield fund,1.0,False,True,False,True,Regular IDCW,,,
107226,UTI FIIF Half Yearly Plan II - Regular Plan - IDCW,INF789F01HG0,UTI FIIF Half Yearly Plan II - Regular Plan - IDCW,fiif half yearly ii,1.0,False,True,False,True,Regular IDCW,,,
144331,Invesco India Fixed Maturity Plan - Series 32 - Plan C - Regular - IDCW (Payout),INF205K014R5,Invesco India Fixed Maturity Plan - Series 32 - Plan C - Regular - IDCW (Payout),india fixed maturity series 32 c,1.0,False,True,False,True,Regular IDCW,,,
129568,DWS FIXED MATURITY PLAN - SERIES 68 - REGULAR PLAN -QUARTERLY DIVIDEND,INF223J016A7,DWS FIXED MATURITY PLAN - SERIES 68 - REGULAR PLAN -QUARTERLY DIVIDEND,dws fixed maturity series 68 quarterly,1.0,False,True,False,True,Regular IDCW,,,
131093,Aditya Birla Sun Life Fixed Term Plan - Series LV (1099 days) - Regular Plan - Quarterly Dividend,INF209KA1OF1,Aditya Birla Sun Life Fixed Term Plan - Series LV (1099 days) - Regular Plan - Quarterly Dividend,fixed term series lv 1099 days quarterly,1.0,False,True,False,True,Regular IDCW,,,
145766,IDFC Fixed Term Plan Series 163 REGULAR PLAN-PERIODIC IDCW (1223 days),INF194KB1140,IDFC Fixed Term Plan Series 163 REGULAR PLAN-PERIODIC IDCW (1223 days),fixed term series 163 periodic 1223 days,1.0,False,True,False,True,Regular IDCW,,,
124332,L&T FMP Series - VIII-Plan I-Dividend Option - Regular Plan,INF917K01RT9,L&T FMP Series - VIII-Plan I-Dividend Option - Regular Plan,l&t fmp series viii i,1.0,False,True,False,True,Regular IDCW,,,
152291,Tata Gold ETF Fund of Fund Regular Plan IDCW Reinvestment Option,,Tata Gold ETF Fund of Fund Regular Plan IDCW Reinvestment Option,gold etf fund of fund,1.0,False,True,False,True,Regular IDCW,,,
129637,Aditya Birla Sun Life Fixed Term Plan - Series LK (1148 days) - Regular Plan-Quarterly Dividend,INF209KA10B6,Aditya Birla Sun Life Fixed Term Plan - Series LK (1148 days) - Regular Plan-Quarterly Dividend,fixed term series lk 1148 days quarterly,1.0,False,True,False,True,Regular IDCW,,,
140202,Edelweiss Low Duration Fund - Retail Plan - Weekly Dividend Option,,Edelweiss Low Duration Fund - Retail Plan - Weekly Dividend Option,edelweiss low duration fund weekly,1.0,False,True,False,True,Regular IDCW,,,
144684,Aditya Birla Sun Life Fixed Term Plan - Series QQ (1100 days) -Regular -Quarterly IDCW,INF209KB1VG3,Aditya Birla Sun Life Fixed Term Plan - Series QQ (1100 days) -Regular -Quarterly IDCW,fixed term series qq 1100 days quarterly,1.0,False,True,False,True,Regular IDCW,,,
125659,SBI DEBT FUND SERIES - 366 DAYS - 47 - REGULAR PLAN - DIVIDEND,INF200KA1093,SBI DEBT FUND SERIES - 366 DAYS - 47 - REGULAR PLAN - DIVIDEND,debt fund series 366 days 47,1.0,False,True,False,True,Regular IDCW,,,
154431,Invesco India Ultra Short Duration Fund - Regular Plan - Weekly IDCW (Payout / Reinvestment),INF205KA1BQ9,Invesco India Ultra Short Duration Fund - Regular Plan - Weekly IDCW (Payout / Reinvestment),india ultra short duration fund weekly /,1.0,False,True,False,True,Regular IDCW,,,
141810,Groww ELSS Tax Saver Fund (formerly known as Indiabulls Tax Savings Fund)- Regular Plan- - Income Distribution cum capital withdrawal Option (Payout),INF666M01DO9,Groww ELSS Tax Saver Fund (formerly known as Indiabulls Tax Savings Fund)- Regular Plan- - Income Distribution cum capital withdrawal Option (Payout),groww elss tax saver fund formerly known as indiabulls tax savings fund income distribution cum capital withdrawal,1.0,False,True,False,True,Regular IDCW,,,
103167,Aditya Birla Sun Life Digital India Fund -Regular - IDCW,INF209K01132,Aditya Birla Sun Life Digital India Fund -Regular - IDCW,digital india fund,1.0,False,True,False,True,Regular IDCW,,,
105658,UTI Low Duration Fund - Regular Plan - Monthly IDCW,INF789F01OU7,UTI Low Duration Fund - Regular Plan - Monthly IDCW,low duration fund monthly,1.0,False,True,False,True,Regular IDCW,,,
115677,SBI Gold Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200K01HB9,SBI Gold Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),gold fund income distribution cum capital withdrawal,1.0,False,True,False,True,Regular IDCW,,,
153048,Invesco India Multi Asset Allocation Fund - Regular Plan - IDCW,INF205KA1AA5,Invesco India Multi Asset Allocation Fund - Regular Plan - IDCW,india multi asset allocation fund,1.0,False,True,False,True,Regular IDCW,,,
147289,HSBC Overnight Fund - Regular Daily IDCW,,HSBC Overnight Fund - Regular Daily IDCW,hsbc overnight fund daily,1.0,False,True,False,True,Regular IDCW,,,
101805,JM Dynamic Bond Fund (Regular) - IDCW,INF192K01684,JM Dynamic Bond Fund (Regular) - IDCW,jm dynamic bond fund,1.0,False,True,False,True,Regular IDCW,,,
143774,SBI Debt Fund Series - C - 18 (1100 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1UH3,SBI Debt Fund Series - C - 18 (1100 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),debt fund series c 18 1100 days income distribution cum capital withdrawal,1.0,False,True,False,True,Regular IDCW,,,
133731,DWS Hybrid Fixed Term Fund - Series 35 - Regular Plan - Regular Dividend,INF223JA1677,DWS Hybrid Fixed Term Fund - Series 35 - Regular Plan - Regular Dividend,dws hybrid fixed term fund series 35,1.0,False,True,False,True,Regular IDCW,,,
107717,PineBridge India Short Term Fund-Retail Plan-Weekly Dividend Option,,PineBridge India Short Term Fund-Retail Plan-Weekly Dividend Option,pinebridge india short term fund weekly,1.0,False,True,False,True,Regular IDCW,,,
135783,Mirae Asset ELSS Tax Saver Fund - Regular Plan - IDCW,INF769K01DL1,Mirae Asset ELSS Tax Saver Fund - Regular Plan - IDCW,elss tax saver fund,1.0,False,True,False,True,Regular IDCW,,,
129569,DWS FIXED MATURITY PLAN - SERIES 68 - REGULAR PLAN -REGULAR DIVIDEND,INF223J015A9,DWS FIXED MATURITY PLAN - SERIES 68 - REGULAR PLAN -REGULAR DIVIDEND,dws fixed maturity series 68,1.0,False,True,False,True,Regular IDCW,,,
147077,UTI Fixed Term Income Fund Series XXXI-XII (1148 Days) - Regular Plan - Annual IDCW,INF789F1AKC2,UTI Fixed Term Income Fund Series XXXI-XII (1148 Days) - Regular Plan - Annual IDCW,fixed term income fund series xxxi xii 1148 days annual,1.0,False,True,False,True,Regular IDCW,,,
111745,NIPPON INDIA LOW DURATION FUND - RETAIL Plan - WEEKLY IDCW Option,INF204K01OP7,NIPPON INDIA LOW DURATION FUND - RETAIL Plan - WEEKLY IDCW Option,low duration fund weekly,1.0,False,True,False,True,Regular IDCW,,,
129762,Religare Invesco Fixed Maturity Plan - Series 23 - Plan N (367 Dys) - Regular Plan - Dividend Payout Option,INF205K01G93,Religare Invesco Fixed Maturity Plan - Series 23 - Plan N (367 Dys) - Regular Plan - Dividend Payout Option,religare invesco fixed maturity series 23 n 367 dys,1.0,False,True,False,True,Regular IDCW,,,
139953,HDFC FMP 1309D September 2016 (1) - Regular Option - Quarterly Dividend Option,INF179KB1WS2,HDFC FMP 1309D September 2016 (1) - Regular Option - Quarterly Dividend Option,fmp 1309d september 2016 1 quarterly,1.0,False,True,False,True,Regular IDCW,,,
154367,SBI CRISIL-IBX 10:90 GLIT + SDL INDEX DEC 2029 INDEX FUND - REGULAR - IDCW,INF200KB1BG4,SBI CRISIL-IBX 10:90 GLIT + SDL INDEX DEC 2029 INDEX FUND - REGULAR - IDCW,crisil ibx 10:90 glit + sdl index dec 2029 index fund,1.0,False,True,False,True,Regular IDCW,,,
140417,UTI FTIF Series XXV-XII (1198 Days)- Regular Plan - Maturity Div Option,INF789FC1HA9,UTI FTIF Series XXV-XII (1198 Days)- Regular Plan - Maturity Div Option,ftif series xxv xii 1198 days maturity,1.0,False,True,False,True,Regular IDCW,,,
133390,JM Dynamic Bond Fund (Regular) - Monthly IDCW,INF192K01IJ9,JM Dynamic Bond Fund (Regular) - Monthly IDCW,jm dynamic bond fund monthly,1.0,False,True,False,True,Regular IDCW,,,
136434,SBI DEBT FUND SERIES B - 33 (1131 DAYS) - REGULAR PLAN - DIVIDEND PAYOUT,INF200KA1IG0,SBI DEBT FUND SERIES B - 33 (1131 DAYS) - REGULAR PLAN - DIVIDEND PAYOUT,debt fund series b 33 1131 days,1.0,False,True,False,True,Regular IDCW,,,
129752,DWS Hybrid Fixed Term Fund - Series 22 - REGULAR PLAN -REGULAR DIVIDEND,INF223J011C4,DWS Hybrid Fixed Term Fund - Series 22 - REGULAR PLAN -REGULAR DIVIDEND,dws hybrid fixed term fund series 22,1.0,False,True,False,True,Regular IDCW,,,
143624,Kotak FMP Series 228- Regular Plan  -Payout of Income Distribution cum capital withdrawal Option,INF174K014Y8,Kotak FMP Series 228- Regular Plan  -Payout of Income Distribution cum capital withdrawal Option,fmp series 228 of income distribution cum capital withdrawal,1.0,False,True,False,True,Regular IDCW,,,
124301,Sundaram Fixed Term Plan DZ Regular Plan Half Yearly Dividend Payout,INF903J017U0,Sundaram Fixed Term Plan DZ Regular Plan Half Yearly Dividend Payout,fixed term dz half yearly,1.0,False,True,False,True,Regular IDCW,,,
125240,SBI DEBT FUND SERIES - 90 DAYS - 80 - REGULAR PLAN - DIVIDEND,INF200K01F32,SBI DEBT FUND SERIES - 90 DAYS - 80 - REGULAR PLAN - DIVIDEND,debt fund series 90 days 80,1.0,False,True,False,True,Regular IDCW,,,
147457,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),INF666M01GX3,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),groww overnight fund formerly known as indiabulls overnight fund fortnightly income distribution cum capital withdrawal &,1.0,False,True,False,True,Regular IDCW,,,
134424,L&T Triple Ace Bond Fund - Regular Plan - Annual IDCW,INF917K01WB7,L&T Triple Ace Bond Fund - Regular Plan - Annual IDCW,l&t triple ace bond fund annual,1.0,False,True,False,True,Regular IDCW,,,
153631,Groww Nifty India Internet ETF FOF - Regular - IDCW,INF666M01LG8,Groww Nifty India Internet ETF FOF - Regular - IDCW,groww nifty india internet etf fof,1.0,False,True,False,True,Regular IDCW,,,
141250,Union Largecap Fund - Regular Plan - IDCW Option,INF582M01CR3,Union Largecap Fund - Regular Plan - IDCW Option,union largecap fund,1.0,False,True,False,True,Regular IDCW,,,
154213,Capitalmind Multi Asset Allocation Fund-Regular-IDCW,INF226401091,Capitalmind Multi Asset Allocation Fund-Regular-IDCW,capitalmind multi asset allocation fund,1.0,False,True,False,True,Regular IDCW,,,
111438,Taurus Ultra Short Term Bond  Fund - Retail Weekly Dividend Option  #,,Taurus Ultra Short Term Bond  Fund - Retail Weekly Dividend Option  #,taurus ultra short term bond fund weekly #,1.0,False,True,False,True,Regular IDCW,,,
139755,HDFC DAF - lll - 1304D August 2016 - Regular Option - Dividend Option,INF179KB1UE6,HDFC DAF - lll - 1304D August 2016 - Regular Option - Dividend Option,daf lll 1304d august 2016,1.0,False,True,False,True,Regular IDCW,,,
113222,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),INF760K01AS1,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),canara robeco large cap fund payout/reinvestment,1.0,False,True,False,True,Regular IDCW,,,
148403,Mirae Asset Arbitrage Fund Regular IDCW,INF769K01FO0,Mirae Asset Arbitrage Fund Regular IDCW,arbitrage fund,1.0,False,True,False,True,Regular IDCW,,,
112081,Canara Robeco Short Term Fund- Regular Plan - Weekly Dividend,,Canara Robeco Short Term Fund- Regular Plan - Weekly Dividend,canara robeco short term fund weekly,1.0,False,True,False,True,Regular IDCW,,,
131284,HDFC FMP 1134D September 2014 (1) - Regular Option - Quarterly Dividend Option,INF179KA1XO0,HDFC FMP 1134D September 2014 (1) - Regular Option - Quarterly Dividend Option,fmp 1134d september 2014 1 quarterly,1.0,False,True,False,True,Regular IDCW,,,
111713,BANK OF INDIA Conservative Hybrid Fund-Regular Plan-Quarterly IDCW,INF761K01504,BANK OF INDIA Conservative Hybrid Fund-Regular Plan-Quarterly IDCW,bank of india conservative hybrid fund quarterly,1.0,False,True,False,True,Regular IDCW,,,
124260,JPMorgan India Fixed Maturity Plan - Series 28 - Regular Plan - Dividend Option,,JPMorgan India Fixed Maturity Plan - Series 28 - Regular Plan - Dividend Option,jpmorgan india fixed maturity series 28,1.0,False,True,False,True,Regular IDCW,,,
