scheme_code,last_nav_date
141604,2021-02-04
141607,2021-01-06
141608,2021-01-06
141609,2021-01-06
141610,2021-01-06
141611,2020-10-20
141612,2020-10-20
141613,2020-10-20
141614,2020-10-20
141616,2020-08-20
141617,2020-08-20
141618,2020-08-20
141619,2020-08-20
141620,2020-08-11
141621,2020-08-11
141622,2020-08-11
141623,2020-08-11
141624,2020-08-11
141625,2020-08-11
141626,2020-08-11
141627,2020-08-11
141628,2020-08-11
141629,2020-08-11
141631,2020-08-03
141632,2020-08-03
141633,2020-08-03
141634,2020-08-03
141635,2020-07-28
141636,2020-07-28
141637,2020-07-28
141638,2020-07-28
141639,2020-07-28
141640,2020-07-28
141657,2020-10-20
141658,2020-10-20
141659,2020-10-20
141660,2020-10-20
141666,2021-02-02
141667,2021-02-02
141668,2020-09-22
141669,2020-09-22
141670,2020-09-22
141671,2020-09-22
141676,2021-03-02
141677,2021-03-02
141678,2021-03-02
141679,2021-03-02
141686,2020-10-05
141687,2020-10-05
141688,2020-10-05
141689,2020-10-05
141690,2021-04-22
141691,2021-04-22
141692,2021-04-22
141693,2021-04-22
141694,2020-08-19
141695,2020-08-19
141696,2020-08-19
141697,2020-08-19
141698,2021-06-03
141699,2021-06-03
141700,2021-06-03
141701,2021-06-03
141702,2021-09-17
141703,2021-09-17
141710,2020-08-11
141711,2020-08-11
141712,2020-08-11
141713,2020-08-11
141714,2020-08-11
141715,2020-08-11
141716,2020-08-11
141717,2020-08-11
141718,2020-08-11
141719,2020-08-11
141720,2020-08-17
141721,2020-08-17
141722,2020-08-17
141723,2020-08-17
141724,2020-08-17
141725,2020-08-17
141727,2020-09-11
141728,2020-09-11
141729,2020-09-11
141730,2021-06-30
141731,2021-06-30
141732,2021-06-30
141733,2021-06-30
141734,2021-06-30
141735,2021-06-30
141740,2022-08-30
141741,2022-08-30
141742,2022-08-30
141743,2022-08-30
141744,2020-08-24
141745,2020-08-24
141746,2020-08-24
141747,2020-08-24
141748,2020-09-15
141749,2020-09-15
141750,2020-09-15
141751,2020-09-15
141752,2020-09-15
141753,2020-09-15
141754,2020-09-15
141755,2020-09-15
141756,2020-09-15
141757,2020-09-15
141769,2020-09-15
141770,2020-09-15
141771,2020-09-15
141773,2020-09-15
141774,2020-09-15
141775,2020-09-15
141776,2020-09-15
141777,2020-09-15
141778,2020-09-15
141779,2020-09-21
141780,2020-09-21
141781,2020-09-21
141782,2020-09-21
141787,2021-04-09
141788,2021-04-09
141789,2021-04-09
141790,2021-04-09
141791,2020-11-02
141792,2020-11-02
141793,2020-11-02
141794,2020-11-02
141799,2021-04-19
141800,2021-04-19
141801,2021-04-19
141802,2021-04-19
141811,2022-03-13
141812,2022-03-13
141813,2022-03-13
141814,2022-03-13
141815,2020-10-13
141816,2020-10-13
141818,2020-10-13
141819,2020-10-13
141820,2020-10-13
141821,2020-10-13
141822,2020-10-13
141823,2020-10-13
141824,2020-10-13
141825,2020-10-06
141826,2020-10-06
141827,2020-10-06
141828,2020-10-06
141829,2021-12-31
141830,2021-12-31
141831,2020-10-06
141832,2020-10-06
141833,2020-10-06
141834,2020-10-06
141835,2020-10-22
141836,2020-10-22
141837,2020-10-22
141838,2020-10-22
141843,2020-11-24
141845,2020-11-24
141850,2020-11-24
141853,2020-10-15
141854,2020-10-15
141855,2020-10-15
141856,2020-10-15
141857,2021-04-05
141858,2021-04-05
141859,2021-04-05
141860,2021-04-05
141863,2021-04-05
141864,2021-04-05
141865,2021-04-05
141866,2021-04-05
141867,2020-10-22
141868,2020-10-22
141869,2020-10-22
141870,2020-10-22
141871,2022-10-13
141872,2022-10-13
141873,2022-10-13
141874,2022-10-13
141879,2021-05-17
141880,2021-05-17
141881,2021-05-17
141882,2021-05-17
141883,2020-10-22
141884,2020-10-22
141885,2020-10-22
141886,2020-10-22
141887,2021-11-30
141888,2021-11-30
141889,2021-11-30
141890,2021-11-30
141891,2021-09-24
141892,2021-09-24
141893,2021-09-24
141894,2021-09-24
141895,2023-01-06
141896,2023-01-06
141897,2023-01-06
141898,2023-01-06
141899,2020-11-24
141900,2020-11-24
141901,2020-11-24
141902,2020-11-24
141903,2020-11-24
141904,2020-11-24
141905,2020-11-24
141906,2020-11-24
141907,2020-11-24
141909,2021-04-20
141910,2021-04-20
141911,2021-04-20
141912,2021-04-20
141913,2021-11-10
141914,2021-11-10
141915,2021-11-10
141916,2021-11-10
141929,2021-11-23
141930,2021-11-23
141931,2021-11-23
141932,2021-11-23
141935,2021-05-02
141936,2021-05-02
141937,2021-05-02
141938,2021-05-02
141939,2021-04-06
141940,2021-04-06
141942,2021-04-06
141943,2021-04-06
141944,2021-04-06
141945,2021-04-06
141947,2021-04-06
141948,2021-04-06
141955,2021-05-12
141956,2021-05-12
141959,2021-04-08
141960,2021-04-08
141961,2021-04-08
141962,2021-04-08
141969,2021-01-04
141970,2021-01-04
141971,2021-01-04
141972,2021-01-04
141987,2020-12-14
141988,2020-12-14
141989,2020-12-14
141990,2020-12-14
141991,2021-08-20
141992,2021-08-20
141993,2021-08-20
141994,2021-08-20
141999,2021-04-07
142000,2021-04-07
142001,2021-04-07
142002,2021-04-07
142003,2021-04-07
142004,2021-04-07
142005,2021-03-22
142006,2021-03-22
142007,2021-03-22
142008,2021-03-22
142009,2021-05-05
142010,2021-05-05
142011,2021-05-05
142012,2021-05-05
142013,2021-05-05
142014,2021-05-05
142015,2021-09-13
142016,2021-09-13
142017,2021-04-26
142020,2021-04-26
142021,2021-05-10
142022,2021-05-10
142023,2021-05-10
142024,2021-05-10
142025,2021-04-06
142026,2021-04-06
142027,2021-04-06
142028,2021-04-06
142029,2021-04-06
142030,2021-04-06
142031,2021-04-06
142032,2021-04-06
142033,2021-04-06
142034,2021-04-06
142039,2021-01-04
142040,2021-01-04
142041,2021-01-04
142042,2021-01-04
142067,2021-04-26
142068,2021-04-26
142069,2021-04-26
142070,2021-04-26
142071,2021-06-24
142072,2021-06-24
142073,2021-06-24
142074,2021-06-24
142075,2021-04-28
142076,2021-04-28
142077,2021-04-28
142078,2021-04-28
142079,2021-04-29
142080,2021-04-29
142081,2021-04-29
142082,2021-04-29
142083,2021-04-29
142084,2021-04-29
142085,2021-04-08
142086,2021-04-08
142087,2021-04-08
142089,2021-04-27
142090,2021-04-27
142091,2021-04-27
142092,2021-04-27
142093,2021-04-15
142094,2021-04-15
142095,2021-04-15
142096,2021-04-15
142097,2021-04-15
142098,2021-04-15
142099,2021-04-15
142100,2021-04-15
142101,2021-04-15
142102,2021-04-15
142103,2021-05-11
142104,2021-05-11
142105,2021-05-11
142106,2021-05-11
142111,2017-12-20
142112,2021-04-28
142113,2021-04-28
142114,2017-12-20
142115,2021-04-28
142116,2021-04-28
142117,2021-05-10
142118,2021-05-10
142120,2021-05-10
142121,2021-05-10
142122,2021-05-10
142123,2021-05-10
142124,2021-05-10
142125,2021-05-04
142126,2021-05-04
142129,2021-05-04
142130,2021-05-04
142131,2021-05-04
142132,2021-05-04
142141,2021-04-30
142142,2021-04-30
142143,2021-04-30
142144,2021-04-30
142145,2021-04-30
142146,2018-01-10
142147,2021-01-18
142148,2021-01-18
142149,2021-01-18
142150,2021-01-18
142155,2021-05-04
142156,2021-05-04
142158,2021-05-04
142159,2021-05-04
142161,2021-05-04
142162,2021-05-04
142163,2021-04-28
142164,2021-04-28
142165,2021-04-28
142166,2021-04-28
142167,2021-04-28
142168,2021-04-28
142169,2021-09-24
142170,2021-09-24
142171,2021-09-24
142172,2021-09-24
142173,2021-04-27
142174,2021-04-27
142175,2021-04-27
142176,2021-04-27
142177,2021-04-06
142178,2021-04-06
142179,2021-04-06
142180,2021-04-06
142181,2021-05-10
142182,2021-05-10
142183,2021-05-10
142184,2021-05-10
142185,2021-04-28
142186,2021-04-28
142187,2021-04-28
142188,2021-04-28
142189,2021-04-28
142190,2021-04-28
142191,2021-05-10
142192,2021-05-10
142193,2021-05-10
142194,2021-05-10
142195,2021-09-15
142196,2021-09-15
142197,2021-09-15
142198,2021-09-15
142201,2021-04-15
142208,2021-04-15
142213,2021-04-05
142214,2021-04-05
142215,2021-04-05
142216,2021-04-05
142217,2021-04-05
142218,2021-04-05
142219,2021-04-15
142220,2021-04-15
142222,2021-04-15
142223,2021-04-15
142224,2021-04-15
142225,2021-04-15
142226,2021-04-15
142227,2021-04-15
142229,2021-04-29
142230,2021-04-29
142231,2021-04-29
142232,2021-04-29
142233,2021-05-14
142234,2021-05-14
142236,2021-05-14
142237,2021-05-14
142238,2021-05-14
142241,2021-06-03
142242,2021-06-03
142243,2021-06-03
142244,2021-06-03
142245,2022-03-14
142246,2022-03-14
142247,2022-03-14
142248,2022-03-14
142250,2021-04-28
142251,2021-04-28
142252,2021-04-28
142253,2021-04-28
142254,2021-04-28
142255,2021-04-28
142256,2021-04-20
142257,2021-04-20
142258,2021-04-20
142259,2021-04-20
142261,2021-05-24
142262,2021-05-24
142264,2021-05-24
142265,2021-05-24
142266,2021-05-24
142267,2021-05-24
142268,2021-04-15
142269,2021-04-15
142272,2021-04-15
142275,2021-04-15
142277,2021-04-15
142284,2021-04-07
142285,2021-04-07
142286,2021-04-07
142287,2021-04-07
142288,2021-07-22
142289,2021-07-22
142290,2021-07-22
142291,2021-07-22
142294,2021-04-30
142295,2021-04-30
142297,2021-04-30
142298,2021-04-30
142299,2021-04-30
142300,2021-04-06
142301,2021-04-06
142302,2021-04-06
142303,2021-04-06
142304,2021-04-06
142305,2021-04-06
142306,2021-04-28
142307,2021-04-28
142308,2021-04-28
142309,2021-04-28
142310,2021-04-28
142311,2021-04-28
142312,2021-06-17
142313,2021-06-17
142314,2021-06-17
142315,2021-06-17
142320,2021-04-15
142321,2021-04-15
142322,2021-04-15
142323,2021-04-15
142324,2021-04-15
142325,2021-04-15
142326,2021-04-15
142327,2021-04-15
142328,2021-04-15
142329,2021-04-15
142330,2021-04-12
142331,2021-04-12
142332,2021-04-12
142333,2021-04-12
142334,2021-05-31
142336,2021-05-31
142337,2021-05-31
142339,2021-05-31
142340,2021-05-31
142341,2021-05-31
142342,2021-11-30
142343,2021-11-30
142344,2021-11-30
142345,2021-11-30
142346,2021-04-28
142347,2021-04-28
142348,2021-04-28
142349,2021-04-28
142350,2021-04-28
142351,2021-04-28
142352,2021-05-31
142355,2021-05-31
142357,2021-05-31
142358,2021-05-31
142359,2021-05-31
142361,2021-04-15
142362,2021-04-15
142365,2021-04-15
142366,2021-04-15
142367,2021-04-15
142371,2021-04-12
142372,2021-04-12
142373,2021-04-12
142374,2021-04-12
142375,2021-04-27
142377,2021-04-27
142378,2021-04-27
142379,2021-07-02
142380,2021-07-02
142381,2021-07-02
142382,2021-07-02
142389,2021-04-19
142390,2021-04-19
142391,2021-04-19
142392,2021-04-19
142393,2021-04-19
142394,2021-04-19
142395,2021-04-16
142397,2021-04-16
142399,2021-05-31
142400,2021-05-31
142401,2021-05-31
142402,2021-05-31
142403,2021-07-06
142404,2021-07-06
142405,2021-07-06
142406,2021-07-06
142412,2021-05-05
142413,2021-05-05
142421,2021-03-05
142422,2021-03-05
142424,2019-08-05
142426,2021-03-05
142427,2021-03-05
142428,2021-03-05
142429,2021-04-29
142430,2021-04-29
142431,2021-04-29
142432,2021-04-29
142433,2021-04-29
142434,2021-04-29
142435,2021-05-17
142437,2021-05-17
142438,2021-05-17
142443,2021-04-30
142445,2021-04-30
142446,2021-04-30
142447,2021-04-30
142448,2021-04-30
142450,2021-04-30
142451,2021-05-10
142452,2021-05-10
142453,2021-05-10
142454,2021-05-10
142455,2021-12-15
142456,2021-12-15
142457,2021-12-15
142458,2021-12-15
142459,2021-05-10
142460,2021-05-10
142461,2021-05-10
142462,2021-05-10
142463,2021-06-01
142465,2021-06-01
142467,2021-06-01
142468,2021-06-01
142469,2021-06-01
142471,2021-05-27
142472,2021-05-27
142474,2021-05-27
142475,2021-05-27
142477,2021-06-03
142478,2021-06-03
142481,2021-06-03
142483,2021-06-03
142485,2021-04-09
142486,2021-04-09
142487,2021-04-09
142488,2021-04-09
142489,2022-05-25
142490,2022-05-25
142491,2022-05-25
142492,2022-05-25
142493,2021-03-15
142494,2021-03-15
142495,2021-03-15
142496,2021-03-15
142497,2021-06-28
142498,2021-06-28
142499,2021-06-28
142500,2021-06-28
142501,2021-05-27
142502,2021-05-27
142503,2021-05-27
142504,2021-05-27
142505,2021-05-27
142506,2021-05-27
142508,2021-04-23
142509,2021-04-23
142510,2021-04-23
142511,2021-04-23
142512,2021-04-23
142513,2018-09-03
142514,2018-09-03
142515,2018-05-30
142516,2018-09-03
142519,2021-05-04
142525,2021-05-04
142526,2021-05-04
142527,2021-07-15
142528,2021-07-15
142529,2021-07-15
142530,2021-07-15
142531,2023-03-09
142532,2023-03-09
142533,2023-03-09
142534,2023-03-09
142535,2021-04-30
142536,2018-02-27
142537,2021-04-30
142538,2021-04-30
142539,2018-02-27
142540,2018-02-27
142541,2021-05-27
142542,2021-05-27
142543,2021-05-27
142544,2021-05-27
142548,2021-05-27
142549,2021-09-06
142550,2021-04-15
142551,2021-04-15
142552,2021-04-15
142553,2021-04-15
142554,2021-09-06
142555,2021-09-06
142556,2021-09-06
142557,2021-04-19
142561,2021-04-19
142562,2021-04-19
142563,2021-09-30
142564,2021-09-30
142565,2021-09-30
142566,2021-09-30
142567,2021-05-10
142568,2021-05-10
142569,2021-05-10
142570,2021-05-10
142572,2021-05-04
142573,2021-05-04
142574,2021-05-04
142576,2021-05-04
142577,2021-05-04
142578,2021-05-04
142579,2021-05-04
142580,2021-05-04
142581,2021-06-04
142582,2021-06-04
142585,2021-06-04
142586,2021-06-04
142587,2021-06-04
142588,2021-06-04
142594,2018-05-31
142595,2018-05-31
142596,2018-05-31
142597,2018-05-31
142598,2018-05-31
142599,2018-05-31
142600,2021-04-19
142601,2021-04-19
142602,2021-04-19
142604,2021-04-19
142605,2021-04-19
142607,2021-04-19
142610,2021-04-19
142611,2021-04-19
142612,2021-04-26
142613,2021-04-26
142614,2021-04-26
142616,2021-04-26
142618,2021-04-26
142619,2021-04-26
142620,2021-04-26
142621,2021-04-26
142625,2021-04-26
142626,2018-05-30
142627,2018-05-30
142628,2018-05-30
142630,2018-05-30
142634,2018-06-15
142635,2018-06-15
142637,2018-06-15
142638,2018-06-15
142644,2021-05-10
142645,2021-05-10
142646,2021-05-10
142647,2021-05-10
142648,2018-06-04
142649,2018-06-04
142650,2018-06-04
142651,2018-06-04
142652,2021-04-22
142653,2021-04-22
142654,2021-04-22
142655,2021-04-22
142656,2021-04-22
142657,2021-04-22
142658,2021-04-29
142659,2021-04-29
142660,2021-04-29
142661,2021-04-29
142662,2021-04-29
142663,2021-04-29
142664,2021-04-20
142665,2021-04-20
142666,2018-03-07
142667,2021-04-20
142668,2021-04-20
142669,2018-03-07
142670,2018-06-12
142671,2018-06-12
142672,2018-06-12
142673,2018-06-12
142680,2021-04-22
142681,2021-04-22
142683,2021-04-22
142685,2021-04-22
142686,2021-04-26
142687,2021-04-26
142689,2021-04-26
142691,2021-04-26
142692,2021-05-31
142695,2021-05-31
142696,2021-05-31
142697,2021-05-31
142698,2021-05-31
142699,2021-05-31
142700,2022-12-31
142701,2022-12-31
142702,2022-12-31
142703,2021-04-29
142704,2021-04-29
142705,2021-04-29
142706,2021-04-29
142707,2021-04-29
142708,2021-04-29
142709,2021-04-20
142710,2021-04-20
142711,2021-04-20
142712,2021-04-20
142713,2021-04-20
142714,2021-04-20
142715,2021-04-20
142716,2021-04-20
142717,2021-04-20
142718,2021-04-20
142719,2021-04-20
142720,2021-04-20
142721,2021-05-05
142722,2021-05-05
142723,2021-05-05
142724,2021-05-05
142725,2021-07-05
142726,2021-07-05
142727,2021-07-05
142728,2021-07-05
142729,2021-07-05
142730,2021-07-05
142731,2021-04-26
142732,2021-04-26
142733,2021-04-26
142735,2021-04-26
142736,2021-04-26
142737,2021-04-26
142739,2021-05-03
142740,2021-05-03
142741,2021-05-03
142742,2021-05-03
142743,2021-04-20
142744,2021-04-20
142745,2021-04-20
142746,2021-04-20
142748,2021-04-20
142749,2021-04-06
142750,2021-04-06
142751,2021-04-06
142752,2021-04-06
142759,2021-04-30
142760,2021-04-30
142761,2021-04-30
142762,2021-04-30
142763,2021-04-30
142764,2021-04-30
142765,2021-05-26
142766,2021-05-26
142767,2021-05-26
142768,2021-05-26
142769,2021-04-28
142770,2021-04-28
142771,2021-04-28
142772,2021-04-28
142774,2021-04-28
142783,2021-05-27
142784,2021-05-27
142785,2021-05-27
142786,2021-05-27
142788,2021-05-27
142789,2021-05-10
142790,2021-05-10
142792,2021-05-10
142794,2021-05-10
142795,2021-05-10
142796,2021-05-10
142798,2021-05-10
142799,2021-04-19
142800,2021-04-19
142802,2021-04-19
142803,2021-04-19
142807,2021-05-10
142808,2021-05-10
142811,2021-05-10
142812,2021-05-10
142813,2021-05-10
142814,2021-05-10
142815,2021-05-04
142816,2021-11-01
142817,2021-11-01
142818,2021-11-01
142819,2021-11-01
142820,2021-04-19
142821,2021-04-19
142822,2021-04-19
142823,2021-04-19
142824,2021-04-19
142825,2021-04-19
142834,2021-05-27
142835,2021-05-27
142836,2021-05-27
142837,2021-05-27
142839,2021-05-27
142844,2021-05-04
142845,2021-05-04
142846,2021-05-04
142847,2021-05-04
142848,2021-05-04
142849,2021-05-04
142850,2021-05-04
142851,2021-05-04
142852,2021-05-04
142853,2021-05-05
142855,2021-05-05
142856,2021-05-05
142857,2021-05-19
142858,2021-05-19
142859,2021-05-19
142860,2021-05-19
142861,2018-06-13
142862,2018-06-13
142863,2018-06-13
142864,2018-06-13
142865,2018-06-11
142866,2018-06-11
142867,2018-06-11
142868,2018-06-11
142869,2021-04-08
142870,2021-04-08
142871,2021-04-08
142872,2021-04-08
142873,2021-05-05
142876,2021-05-05
142877,2021-05-05
142878,2021-05-05
142882,2021-06-08
142883,2021-06-08
142885,2021-06-08
142887,2021-06-08
142888,2021-06-08
142889,2021-05-04
142890,2021-05-04
142891,2021-05-04
142892,2021-05-04
142899,2021-05-03
142900,2021-05-03
142901,2021-05-03
142902,2021-05-03
142903,2021-05-03
142904,2021-05-03
142907,2021-05-11
142908,2021-05-11
142909,2021-05-11
142910,2021-05-11
142911,2021-05-11
142912,2021-05-11
142913,2021-05-10
142915,2021-05-10
142916,2021-05-10
142917,2021-04-28
142918,2021-04-28
142919,2018-03-22
142920,2021-04-28
142921,2021-04-28
142922,2021-04-28
142923,2021-05-03
142924,2021-05-03
142925,2021-05-03
142926,2021-05-03
142927,2021-05-03
142928,2021-05-03
142935,2021-05-27
142936,2021-05-27
142937,2021-05-27
142938,2021-05-27
142939,2021-05-27
142941,2021-05-04
142942,2021-05-04
142943,2021-05-04
142944,2021-05-04
142949,2021-11-01
142950,2021-11-01
142951,2021-11-01
142952,2021-11-01
142953,2018-06-18
142954,2018-06-18
142955,2018-06-18
142956,2018-06-18
142957,2021-04-15
142958,2021-04-15
142959,2021-04-15
142960,2021-04-15
142961,2021-04-29
142963,2021-04-29
142964,2021-04-29
142965,2021-04-29
142969,2021-05-04
142970,2021-05-04
142971,2021-05-04
142972,2021-05-04
142973,2021-05-04
142974,2021-05-04
142975,2021-05-04
142976,2021-05-04
142977,2021-05-04
142979,2021-05-04
142982,2021-05-04
142983,2021-05-03
142984,2021-05-03
142987,2021-05-03
142988,2021-05-03
142989,2021-05-03
142990,2021-05-03
142991,2021-05-03
142997,2021-10-04
142998,2021-10-04
142999,2021-10-04
143000,2021-10-04
143001,2021-05-10
143002,2021-05-10
143003,2021-05-10
143004,2021-05-10
143005,2021-05-10
143006,2021-05-10
143007,2023-04-10
143008,2023-04-10
143009,2023-04-10
143010,2023-04-10
143022,2021-05-06
143023,2021-05-06
143024,2021-05-06
143029,2021-05-27
143030,2021-05-27
143031,2021-05-27
143032,2021-05-27
143033,2021-05-27
143034,2021-05-27
143036,2021-05-27
143037,2021-05-27
143038,2021-05-27
143039,2021-05-10
143044,2021-05-10
143047,2021-05-10
143049,2021-05-03
143050,2021-05-03
143051,2021-05-03
143052,2021-05-03
143053,2021-06-16
143054,2021-06-16
143055,2021-06-16
143056,2021-06-16
143057,2021-06-16
143058,2021-06-16
143059,2021-05-20
143060,2021-05-20
143061,2021-05-20
143067,2021-05-03
143073,2021-05-03
143075,2021-05-03
143081,2021-05-21
143082,2021-05-21
143083,2021-05-21
143084,2021-05-21
143085,2021-05-25
143086,2021-05-25
143087,2021-05-25
143088,2021-05-25
143099,2021-05-25
143100,2021-05-25
143101,2021-05-25
143102,2021-05-25
143103,2018-04-27
143104,2021-05-25
143105,2021-05-25
143106,2021-05-25
143107,2021-05-25
143108,2021-05-25
143127,2021-05-05
143128,2021-05-05
143129,2021-05-05
143132,2021-05-05
143133,2021-05-05
143144,2021-06-10
143145,2021-06-10
143149,2021-06-10
143150,2021-06-10
143151,2021-06-10
143152,2021-11-23
143153,2021-11-23
143154,2021-11-23
143155,2021-11-23
143156,2021-07-12
143157,2021-07-12
143158,2021-07-12
143159,2021-07-12
143160,2021-07-12
143161,2021-07-12
143168,2021-11-08
143169,2021-11-08
143170,2021-11-08
143171,2021-11-08
143172,2022-04-05
143173,2022-04-05
143174,2022-04-05
143180,2021-05-18
143181,2021-05-18
143182,2021-05-18
143183,2021-05-18
143200,2018-09-27
143201,2018-09-27
143202,2018-09-27
143203,2018-09-27
143209,2021-05-25
143210,2021-05-25
143211,2019-10-11
143212,2019-10-11
143213,2019-10-11
143214,2019-10-11
143215,2021-05-25
143216,2021-05-25
143217,2021-05-25
143218,2021-05-25
143219,2021-05-25
143220,2021-05-25
143221,2021-05-25
143223,2023-05-10
143224,2023-05-10
143225,2023-05-10
143226,2023-05-10
143227,2021-07-20
143228,2021-07-20
143229,2021-07-20
143230,2021-07-20
143231,2021-07-20
143232,2021-07-20
143233,2021-06-28
143234,2021-06-28
143235,2021-06-28
143236,2021-06-28
143237,2021-06-28
143238,2021-06-28
143243,2021-05-18
143244,2021-05-18
143245,2021-05-18
143246,2021-05-18
143248,2022-04-11
143249,2022-04-11
143250,2022-04-11
143251,2022-04-11
143252,2022-04-11
143253,2022-04-11
143254,2021-05-21
143255,2021-05-21
143256,2021-05-21
143257,2021-05-21
143270,2022-04-05
143271,2022-04-05
143272,2022-04-05
143273,2022-04-05
143274,2021-06-22
143275,2021-06-22
143276,2021-06-22
143277,2021-06-22
143278,2021-06-22
143279,2021-06-22
143280,2021-06-22
143282,2021-06-22
143283,2021-06-22
143284,2021-05-12
143285,2021-05-12
143286,2021-05-12
143287,2021-05-12
143288,2021-05-12
143289,2021-05-12
143290,2018-12-03
143291,2018-12-03
143292,2018-12-03
143293,2018-12-03
143294,2018-08-08
143295,2018-08-08
143296,2018-08-08
143297,2018-08-08
143298,2018-08-08
143299,2018-08-08
143300,2022-05-17
143301,2022-05-17
143302,2022-05-17
143303,2022-05-17
143304,2022-05-17
143305,2022-05-17
143306,2018-12-13
143307,2018-12-13
143308,2018-12-13
143309,2018-12-13
143312,2021-06-29
143313,2021-06-29
143314,2021-06-29
143315,2021-06-29
143316,2022-05-17
143317,2022-05-17
143318,2022-05-17
143319,2022-05-17
143320,2022-05-17
143321,2022-05-17
143322,2018-09-24
143323,2018-09-24
143324,2018-09-24
143325,2018-09-24
143342,2022-05-25
143343,2022-05-25
143344,2022-05-25
143345,2022-05-25
143346,2018-08-23
143347,2018-12-03
143348,2018-12-03
143349,2018-12-03
143354,2018-11-27
143355,2018-11-27
143357,2018-11-27
143358,2018-11-27
143360,2022-04-05
143361,2022-04-05
143362,2021-06-07
143363,2021-06-07
143364,2021-06-07
143365,2021-06-07
143370,2021-06-01
143371,2021-06-01
143372,2021-06-01
143373,2021-06-01
143374,2021-06-01
143375,2021-06-01
143376,2021-06-02
143377,2021-06-02
143379,2021-06-02
143380,2021-06-02
143381,2021-06-02
143382,2021-06-02
143384,2018-08-21
143385,2018-08-21
143386,2018-08-21
143387,2018-08-21
143389,2022-04-05
143392,2022-04-05
143393,2022-04-05
143394,2022-04-05
143395,2022-04-05
143398,2021-06-30
143399,2021-06-30
143400,2021-06-30
143401,2021-06-30
143402,2021-06-30
143403,2021-06-30
143404,2019-03-11
143405,2019-03-11
143406,2019-03-11
143407,2019-03-11
143408,2019-03-11
143409,2019-03-11
143410,2021-06-17
143411,2021-06-17
143412,2021-06-17
143413,2021-06-17
143414,2021-05-27
143415,2021-05-27
143416,2021-05-27
143417,2021-05-27
143418,2021-05-27
143419,2021-05-27
143422,2022-04-05
143425,2022-04-05
143428,2021-06-22
143429,2021-06-22
143430,2021-06-22
143431,2021-06-22
143432,2021-06-22
143433,2021-06-22
143434,2021-06-22
143435,2021-06-22
143436,2021-06-22
143437,2021-06-22
143438,2018-08-24
143439,2018-08-24
143440,2018-08-24
143441,2018-08-24
143442,2022-04-05
143443,2022-04-05
143445,2022-04-05
143447,2022-04-05
143450,2022-05-26
143451,2022-05-26
143452,2022-05-26
143453,2022-05-26
143454,2021-07-07
143456,2021-07-07
143457,2021-07-07
143465,2018-09-10
143466,2018-09-10
143468,2018-09-10
143470,2018-09-10
143471,2022-04-19
143476,2022-04-19
143477,2018-08-24
143478,2018-08-24
143479,2018-08-24
143480,2018-08-24
143481,2018-08-23
143482,2018-08-23
143483,2018-08-23
143484,2018-08-23
143485,2018-08-23
143486,2019-05-28
143487,2018-11-23
143488,2019-05-28
143489,2021-06-01
143490,2021-06-01
143491,2021-06-01
143492,2021-06-01
143503,2023-06-12
143504,2023-06-12
143505,2023-06-12
143506,2023-06-12
143512,2021-06-30
143513,2021-06-30
143514,2021-06-30
143515,2021-06-30
143516,2021-06-30
143519,2021-06-30
143520,2021-06-16
143521,2021-06-16
143523,2021-06-16
143524,2021-06-16
143527,2021-06-16
143528,2019-03-27
143529,2019-03-27
143530,2019-03-27
143531,2019-03-27
143538,2018-08-30
143539,2018-08-30
143540,2018-08-30
143541,2018-08-30
143542,2022-04-06
143545,2022-04-06
143546,2022-04-06
143547,2022-04-06
143548,2022-06-20
143549,2022-06-20
143550,2022-06-20
143552,2021-06-23
143553,2021-06-23
143554,2021-06-23
143555,2021-06-23
143556,2021-06-23
143557,2021-06-23
143558,2018-11-26
143559,2018-11-26
143560,2018-11-26
143561,2018-11-26
143562,2021-07-06
143563,2021-07-06
143567,2021-07-06
143568,2021-07-06
143572,2022-04-28
143573,2022-04-28
143574,2022-04-28
143575,2022-04-28
143577,2022-04-28
143579,2022-04-28
143580,2018-09-04
143581,2018-09-04
143583,2018-09-04
143584,2018-09-04
143586,2018-08-30
143589,2018-08-30
143590,2018-08-30
143591,2018-08-30
143592,2020-09-25
143594,2020-09-25
143595,2020-09-25
143596,2020-09-25
143597,2020-09-25
143598,2020-09-25
143599,2020-09-25
143600,2020-09-25
143601,2020-09-25
143602,2020-09-25
143622,2021-07-19
143623,2021-07-19
143624,2021-07-19
143625,2018-09-07
143626,2018-09-07
143627,2018-09-07
143628,2018-09-07
143629,2018-12-27
143631,2018-12-27
143632,2018-12-27
143633,2018-12-27
143635,2021-06-23
143636,2021-06-23
143637,2021-06-23
143638,2021-06-23
143639,2021-06-23
143640,2021-06-23
143641,2021-07-08
143642,2021-07-08
143643,2021-07-08
143645,2018-12-17
143646,2018-12-17
143647,2018-12-17
143648,2018-12-17
143653,2018-09-11
143654,2018-09-11
143655,2018-09-11
143656,2018-09-11
143661,2021-06-30
143662,2021-06-30
143663,2021-06-30
143664,2021-06-30
143665,2021-06-30
143666,2021-06-30
143667,2021-06-29
143668,2021-06-29
143669,2021-06-29
143670,2021-06-29
143677,2021-06-23
143681,2021-06-23
143682,2021-06-23
143683,2022-05-30
143686,2022-05-30
143687,2022-05-30
143688,2022-05-30
143689,2021-07-01
143690,2021-07-01
143691,2021-07-01
143692,2021-07-01
143693,2021-07-01
143694,2021-07-01
