Date,Open,High,Low,Close
29-February-2024,31637.08,31877.82,31470.28,31777.02
1-March-2024,31900.97,32199.66,31890.43,32180.25
2-March-2024,32284.03,32313.04,32256.09,32285.63
4-March-2024,32348.79,32370.08,32233.45,32299.06
5-March-2024,32300.31,32317.23,32148.30,32226.64
6-March-2024,32214.13,32241.94,31848.95,32220.89
7-March-2024,32305.42,32368.50,32236.43,32311.54
11-March-2024,32380.64,32383.00,32049.70,32079.33
12-March-2024,32109.97,32148.81,31852.09,31899.19
13-March-2024,31988.96,32018.73,30927.55,31073.54
14-March-2024,30910.88,31535.24,30878.95,31509.46
15-March-2024,31473.02,31543.80,31123.57,31360.67
18-March-2024,31335.49,31471.01,31187.92,31387.34
19-March-2024,31339.88,31339.88,31002.50,31023.13
20-March-2024,31091.94,31160.58,30800.77,31058.15
21-March-2024,31292.38,31497.19,31292.38,31469.62
26-March-2024,31513.77,31694.42,31490.75,31635.97
27-March-2024,31758.44,31895.14,31731.13,31765.52
28-March-2024,31882.43,32227.97,31857.44,32043.20
1-April-2024,32231.47,32413.64,32231.47,32393.59
2-April-2024,32454.29,32534.53,32379.74,32513.29
3-April-2024,32492.22,32654.66,32399.25,32567.82
4-April-2024,32810.54,32832.40,32459.78,32655.68
5-April-2024,32685.90,32751.68,32571.64,32723.97
8-April-2024,32894.51,32965.87,32815.59,32890.84
9-April-2024,33061.95,33061.97,32780.17,32848.16
10-April-2024,32980.46,33075.63,32907.27,33045.80
12-April-2024,33018.82,33070.85,32755.43,32772.26
15-April-2024,32074.46,32588.12,32074.46,32365.11
16-April-2024,32168.83,32378.45,32114.09,32269.59
18-April-2024,32434.25,32559.20,32043.56,32097.36
19-April-2024,31862.72,32263.26,31654.71,32199.48
22-April-2024,32464.05,32528.99,32327.02,32489.88
23-April-2024,32669.61,32671.16,32552.77,32589.50
24-April-2024,32710.64,32785.97,32679.14,32716.27
25-April-2024,32671.61,32970.57,32644.95,32929.34
26-April-2024,33023.06,33047.85,32849.24,32877.25
29-April-2024,33034.96,33156.76,32912.05,33139.16
30-April-2024,33245.62,33381.68,33104.01,33142.57
2-May-2024,33179.40,33349.76,33165.14,33282.09
3-May-2024,33462.68,33476.11,32885.29,33078.63
6-May-2024,33242.19,33244.57,32849.45,32940.93
7-May-2024,33007.73,33011.20,32459.12,32590.07
8-May-2024,32504.18,32798.52,32404.17,32701.87
9-May-2024,32762.61,32762.61,32095.86,32131.88
10-May-2024,32215.14,32357.61,32080.20,32334.65
13-May-2024,32328.20,32452.46,31897.00,32412.12
14-May-2024,32462.17,32714.79,32406.09,32674.67
15-May-2024,32779.35,32867.53,32669.11,32755.09
16-May-2024,32913.12,33088.13,32643.15,33056.88
17-May-2024,33121.26,33289.64,33059.89,33267.49
18-May-2024,33345.05,33422.48,33345.05,33379.66
21-May-2024,33390.16,33520.54,33275.03,33456.67
22-May-2024,33598.11,33598.11,33326.87,33547.23
23-May-2024,33615.52,33964.21,33562.86,33941.03
24-May-2024,33929.64,34068.19,33873.48,33931.48
27-May-2024,34089.61,34136.87,33866.61,33947.66
28-May-2024,34057.62,34057.62,33724.30,33782.89
29-May-2024,33670.35,33743.07,33572.20,33584.03
30-May-2024,33558.12,33590.42,33165.47,33247.27
31-May-2024,33408.12,33475.80,33206.07,33344.28
3-June-2024,34568.16,34634.55,34179.86,34449.55
4-June-2024,34442.88,34444.79,31041.54,32132.96
5-June-2024,32560.06,33345.55,31812.96,33289.72
6-June-2024,33646.87,33921.45,33515.62,33779.99
7-June-2024,33828.11,34427.40,33726.11,34402.70
10-June-2024,34603.74,34663.91,34395.85,34463.50
11-June-2024,34586.15,34713.83,34433.79,34539.46
12-June-2024,34669.10,34810.62,34629.13,34704.05
13-June-2024,34951.04,34959.06,34758.67,34884.01
14-June-2024,34972.31,35122.02,34852.18,35099.19
18-June-2024,35248.66,35287.63,35161.29,35276.03
19-June-2024,35394.82,35399.34,34965.05,35111.45
20-June-2024,35223.33,35280.06,35047.52,35240.94
21-June-2024,35369.15,35380.28,35046.10,35112.57
24-June-2024,35010.04,35236.00,34870.60,35206.43
25-June-2024,35323.54,35366.15,35201.50,35334.24
26-June-2024,35371.54,35484.68,35243.12,35440.26
27-June-2024,35503.70,35655.41,35383.04,35601.65
28-June-2024,35706.07,35814.54,35596.95,35633.91
1-July-2024,35695.48,35914.70,35648.75,35894.40
2-July-2024,36046.88,36050.21,35689.03,35821.13
3-July-2024,36049.44,36128.78,35960.08,36096.07
4-July-2024,36238.58,36267.70,36125.75,36195.72
5-July-2024,36160.32,36355.66,36079.11,36315.81
8-July-2024,36363.36,36394.14,36176.60,36281.82
9-July-2024,36414.51,36464.81,36300.52,36444.29
10-July-2024,36544.14,36544.18,35848.54,36308.37
11-July-2024,36443.98,36443.98,36200.36,36357.56
12-July-2024,36472.54,36644.17,36372.26,36485.93
15-July-2024,36611.50,36703.81,36470.76,36662.60
16-July-2024,36753.59,36790.93,36624.87,36656.10
18-July-2024,36619.36,36703.13,36335.22,36662.75
19-July-2024,36708.07,36708.07,36067.01,36100.97
22-July-2024,35958.50,36338.73,35817.53,36241.36
23-July-2024,36378.83,36386.09,35251.61,36120.05
24-July-2024,36139.06,36277.41,36054.61,36204.55
25-July-2024,35966.98,36235.30,35910.37,36199.79
26-July-2024,36307.23,36822.66,36281.36,36795.89
29-July-2024,37006.20,37120.76,36852.34,36963.28
30-July-2024,37017.92,37171.52,36939.02,37033.62
31-July-2024,37178.13,37202.61,37064.72,37172.81
1-August-2024,37296.23,37338.48,37006.90,37132.84
2-August-2024,36802.66,36950.24,36695.19,36747.98
5-August-2024,35566.26,36134.37,35394.27,35615.95
6-August-2024,35740.46,36202.60,35410.95,35461.87
7-August-2024,35968.47,36143.01,35798.32,36117.84
8-August-2024,36154.86,36188.76,35838.73,35872.01
9-August-2024,36306.91,36310.62,36129.98,36210.76
12-August-2024,35994.98,36320.52,35949.63,36201.68
13-August-2024,36259.57,36269.64,35835.31,35861.57
14-August-2024,35963.88,35963.88,35711.09,35810.03
16-August-2024,36086.59,36439.03,35941.76,36416.03
19-August-2024,36579.83,36630.11,36489.17,36543.64
20-August-2024,36691.61,36782.44,36602.66,36766.36
21-August-2024,36777.26,36922.88,36730.02,36903.21
22-August-2024,37066.92,37068.73,36974.25,37012.52
23-August-2024,37095.64,37107.60,36943.00,36972.80
26-August-2024,37142.32,37223.59,37055.60,37195.12
27-August-2024,37257.48,37310.85,37195.05,37257.85
28-August-2024,37338.79,37376.32,37175.01,37276.16
29-August-2024,37309.08,37352.52,37097.26,37302.50
30-August-2024,37489.00,37517.84,37373.89,37459.06
2-September-2024,37621.50,37621.51,37402.88,37502.59
3-September-2024,37596.85,37601.04,37524.64,37548.28
4-September-2024,37157.61,37507.69,37156.49,37487.02
5-September-2024,37601.71,37635.72,37476.54,37496.80
6-September-2024,37528.96,37548.67,36983.31,37054.24
9-September-2024,36974.84,37139.62,36766.44,37097.47
10-September-2024,37237.04,37417.13,37138.37,37313.25
11-September-2024,37366.22,37436.06,37091.18,37140.18
12-September-2024,37355.85,37764.11,37242.73,37720.89
13-September-2024,37820.07,37820.07,37696.80,37757.29
16-September-2024,37878.50,37905.31,37736.46,37804.18
17-September-2024,37854.77,37867.86,37716.58,37806.44
18-September-2024,37827.09,37847.22,37526.35,37668.29
19-September-2024,37860.52,37964.37,37380.08,37616.67
20-September-2024,37794.31,38213.85,37665.09,38157.50
23-September-2024,38262.66,38451.51,38248.65,38433.92
24-September-2024,38471.78,38502.84,38390.93,38445.64
25-September-2024,38458.15,38458.15,38257.42,38415.65
26-September-2024,38459.20,38639.98,38370.97,38620.05
27-September-2024,38673.79,38740.08,38579.02,38614.95
30-September-2024,38516.41,38553.11,38190.29,38227.64
1-October-2024,38255.49,38362.95,38145.23,38265.16
3-October-2024,37670.29,38023.18,37386.92,37452.29
4-October-2024,37360.85,37705.99,37025.99,37092.33
7-October-2024,37202.83,37293.51,36405.56,36550.05
8-October-2024,36341.02,37111.91,36339.60,37066.19
9-October-2024,37273.74,37505.13,37158.69,37200.99
10-October-2024,37374.26,37439.67,37168.41,37190.94
11-October-2024,37199.94,37277.20,37110.18,37203.52
14-October-2024,37302.56,37389.66,37258.55,37374.44
15-October-2024,37478.02,37512.71,37279.29,37392.36
16-October-2024,37361.52,37448.44,37170.07,37290.96
17-October-2024,37381.80,37385.23,36821.57,36841.12
18-October-2024,36720.42,36982.94,36446.59,36927.00
21-October-2024,37095.03,37123.36,36610.15,36661.79
22-October-2024,36673.73,36722.36,35926.89,35961.33
23-October-2024,35838.99,36225.72,35748.07,35994.45
24-October-2024,36037.24,36076.75,35856.68,35917.15
25-October-2024,35969.16,35991.90,35260.15,35458.88
28-October-2024,35475.15,35860.42,35321.87,35698.13
29-October-2024,35767.18,35944.00,35387.90,35921.51
30-October-2024,35901.91,36075.15,35752.57,35845.27
31-October-2024,35921.34,35921.34,35639.92,35738.11
1-November-2024,36036.98,36041.64,35921.14,35951.72
4-November-2024,35972.19,35972.19,35229.66,35474.13
5-November-2024,35382.90,35743.50,35194.50,35712.44
6-November-2024,35885.10,36303.95,35781.76,36271.20
7-November-2024,36405.72,36405.72,35889.10,35903.63
8-November-2024,35967.26,35981.51,35596.37,35663.87
11-November-2024,35598.59,35857.19,35412.11,35580.38
12-November-2024,35670.48,35786.24,35103.93,35161.57
13-November-2024,35053.27,35138.34,34457.49,34533.58
14-November-2024,34531.76,34807.35,34519.57,34600.01
18-November-2024,34721.77,34728.10,34321.03,34497.01
19-November-2024,34618.84,35013.23,34573.38,34650.83
21-November-2024,34615.76,34615.76,34166.54,34361.41
22-November-2024,34418.97,35051.27,34370.27,35009.77
25-November-2024,35535.15,35711.79,35454.49,35528.25
26-November-2024,35666.14,35702.95,35468.25,35530.27
27-November-2024,35625.70,35800.76,35486.93,35732.57
28-November-2024,35804.86,35930.15,35394.54,35453.79
29-November-2024,35504.57,35790.21,35482.47,35726.11
2-December-2024,35735.15,35967.58,35593.78,35957.40
3-December-2024,36098.89,36264.85,36024.44,36246.75
4-December-2024,36380.38,36448.32,36191.66,36370.69
5-December-2024,36504.59,36755.28,36201.36,36619.24
6-December-2024,36707.45,36754.23,36546.40,36681.01
9-December-2024,36681.39,36737.41,36564.51,36639.05
10-December-2024,36713.65,36722.88,36529.09,36675.82
11-December-2024,36717.16,36797.65,36660.63,36736.37
12-December-2024,36760.05,36781.64,36555.91,36579.30
13-December-2024,36529.90,36771.51,35999.68,36746.91
16-December-2024,36750.60,36829.35,36619.74,36720.34
17-December-2024,36679.24,36718.12,36277.04,36304.88
18-December-2024,36340.29,36360.25,35979.25,36061.25
19-December-2024,35497.75,35813.13,35492.05,35762.67
20-December-2024,35844.22,35921.70,35025.81,35082.25
23-December-2024,35281.31,35426.27,35116.97,35231.44
24-December-2024,35304.44,35398.04,35131.54,35222.65
26-December-2024,35289.35,35361.20,35111.80,35265.03
27-December-2024,35329.31,35461.58,35273.72,35291.42
30-December-2024,35295.62,35412.19,35025.02,35178.37
31-December-2024,35058.51,35250.02,34854.32,35189.03
1-January-2025,35259.10,35405.83,35092.66,35352.14
2-January-2025,35431.06,35896.33,35357.18,35878.66
3-January-2025,35956.42,35956.42,35667.47,35702.07
6-January-2025,35758.04,35791.09,34862.05,34951.07
7-January-2025,34974.01,35281.23,34974.01,35135.64
8-January-2025,35198.17,35198.21,34707.11,34958.85
9-January-2025,34979.50,34979.50,34652.81,34678.20
10-January-2025,34684.81,34718.55,34194.65,34287.66
13-January-2025,33931.65,34025.31,33344.63,33413.46
14-January-2025,33435.41,33854.26,33435.41,33776.55
15-January-2025,33979.14,34004.22,33720.94,33877.55
16-January-2025,34190.44,34226.82,34095.05,34136.78
17-January-2025,34177.29,34177.29,33908.51,34083.34
20-January-2025,34249.48,34344.86,34000.72,34279.07
21-January-2025,34384.15,34384.15,33664.18,33693.47
22-January-2025,33798.02,33802.01,33318.56,33650.82
23-January-2025,33659.09,33960.73,33573.79,33870.03
24-January-2025,33882.87,33983.21,33472.31,33525.19
27-January-2025,33293.63,33293.63,32832.92,32903.27
28-January-2025,33003.05,33202.32,32677.75,32930.85
29-January-2025,33020.40,33455.16,33018.29,33434.59
30-January-2025,33538.17,33679.01,33384.25,33520.73
31-January-2025,33595.48,34005.30,33542.21,33962.66
1-February-2025,34107.55,34165.79,33661.91,33953.60
3-February-2025,33765.43,33765.58,33505.71,33685.04
4-February-2025,33917.71,34216.96,33796.16,34197.57
5-February-2025,34311.37,34405.59,34235.90,34267.23
6-February-2025,34399.08,34403.59,34020.16,34100.23
7-February-2025,34125.83,34233.06,33861.85,34049.02
10-February-2025,34051.70,34059.38,33518.44,33615.47
11-February-2025,33608.77,33610.40,32834.98,32969.92
12-February-2025,32933.24,33036.57,32342.82,32902.92
13-February-2025,32933.51,33226.66,32845.33,32894.16
14-February-2025,33014.61,33026.99,32233.33,32465.88
17-February-2025,32303.32,32524.17,32018.36,32504.98
18-February-2025,32552.51,32552.51,32219.48,32433.14
19-February-2025,32333.07,32723.66,32210.88,32607.77
20-February-2025,32516.07,32772.49,32461.25,32757.57
21-February-2025,32740.99,32869.00,32430.41,32535.94
24-February-2025,32340.35,32340.35,32144.04,32193.81
25-February-2025,32214.73,32322.63,32077.99,32122.71
27-February-2025,32197.81,32205.89,31918.21,31964.79
28-February-2025,31767.12,31780.90,31197.56,31296.85
3-March-2025,31368.64,31490.09,30967.74,31335.96
4-March-2025,31147.05,31422.99,31006.02,31369.65
5-March-2025,31383.63,31917.85,31354.57,31906.57
6-March-2025,32200.02,32235.26,31923.90,32200.42
7-March-2025,32233.03,32363.51,32105.87,32198.93
10-March-2025,32290.57,32355.05,31868.03,31922.79
11-March-2025,31695.60,32039.18,31632.72,31991.60
12-March-2025,32077.09,32131.86,31688.01,31919.62
13-March-2025,32080.23,32080.23,31762.45,31785.90
17-March-2025,31823.60,32070.63,31811.78,31966.21
18-March-2025,32163.59,32567.94,32102.69,32543.43
19-March-2025,32655.11,32898.82,32548.11,32852.82
20-March-2025,33085.25,33211.85,32877.71,33171.19
21-March-2025,33178.43,33524.83,33117.80,33487.78
24-March-2025,33745.88,33996.13,33606.41,33913.46
25-March-2025,34110.20,34122.50,33672.81,33761.03
26-March-2025,33802.44,33890.20,33472.24,33495.53
27-March-2025,33396.33,33753.96,33378.74,33711.61
28-March-2025,33760.08,33852.72,33491.39,33579.22
1-April-2025,33445.86,33671.46,33111.22,33153.99
2-April-2025,33217.99,33481.80,33063.55,33459.65
3-April-2025,33150.03,33445.25,33148.72,33420.86
4-April-2025,33354.43,33370.80,32635.34,32739.88
7-April-2025,30571.62,31784.33,30571.61,31664.36
8-April-2025,32141.69,32400.32,31845.31,32233.70
9-April-2025,32176.44,32176.44,31885.94,32044.58
11-April-2025,32617.87,32762.86,32485.69,32666.11
15-April-2025,33306.30,33516.24,33156.49,33482.62
16-April-2025,33573.58,33688.02,33436.81,33670.31
17-April-2025,33642.96,34145.82,33505.92,34109.67
21-April-2025,34281.93,34648.98,34189.94,34609.70
22-April-2025,34739.45,34842.64,34526.24,34730.29
23-April-2025,34948.42,34999.83,34586.89,34962.78
24-April-2025,34957.17,35013.35,34844.94,34880.67
25-April-2025,34907.48,35021.24,34081.02,34359.02
28-April-2025,34328.40,34798.62,34327.73,34765.79
29-April-2025,34849.46,35001.54,34741.76,34785.55
30-April-2025,34796.61,34880.05,34505.40,34640.35
2-May-2025,34646.74,34985.85,34498.51,34623.50
5-May-2025,34719.56,34942.74,34719.18,34918.71
6-May-2025,34957.76,34987.83,34490.18,34548.63
7-May-2025,34074.11,34740.09,34072.11,34722.20
8-May-2025,34794.46,34830.72,34187.69,34339.70
9-May-2025,33582.25,34164.79,33582.25,34105.30
12-May-2025,34821.85,35431.30,34776.55,35412.40
13-May-2025,35397.60,35502.42,35095.80,35144.23
14-May-2025,35230.39,35445.25,35179.19,35374.47
15-May-2025,35439.24,35872.76,35244.41,35836.63
16-May-2025,35867.31,35984.77,35791.43,35957.63
19-May-2025,36031.46,36108.78,35901.53,35953.27
20-May-2025,36041.66,36083.76,35489.22,35513.57
21-May-2025,35570.77,35868.80,35508.55,35742.34
22-May-2025,35659.16,35659.16,35338.06,35542.53
23-May-2025,35550.82,35860.29,35518.67,35813.43
26-May-2025,35927.07,36108.49,35906.73,36008.30
27-May-2025,35996.21,36098.55,35728.49,35874.97
28-May-2025,35885.06,35950.41,35788.78,35804.71
29-May-2025,35934.08,35994.67,35770.92,35933.41
30-May-2025,35920.97,35998.26,35758.68,35815.16
2-June-2025,35758.42,35892.33,35594.86,35857.90
3-June-2025,35943.30,36016.75,35617.86,35647.66
4-June-2025,35698.82,35817.74,35587.43,35791.49
5-June-2025,35895.41,36125.03,35824.11,35984.22
6-June-2025,36028.19,36359.37,35905.26,36338.97
9-June-2025,36511.77,36602.46,36482.85,36596.56
10-June-2025,36717.82,36729.81,36536.51,36608.83
11-June-2025,36666.79,36741.38,36510.19,36606.02
12-June-2025,36658.91,36664.51,36108.16,36153.50
13-June-2025,35544.55,35980.99,35518.46,35946.69
16-June-2025,35883.27,36260.04,35766.33,36241.28
17-June-2025,36287.43,36292.16,36037.47,36071.37
18-June-2025,36007.79,36206.52,35899.17,35982.58
19-June-2025,35974.59,36062.96,35671.86,35733.43
20-June-2025,35743.13,36191.50,35732.53,36157.56
23-June-2025,35822.58,36177.48,35821.93,36088.23
24-June-2025,36377.95,36559.63,36201.04,36254.90
25-June-2025,36418.23,36554.08,36383.34,36545.02
26-June-2025,36629.05,36915.80,36592.89,36895.95
